Date,MVRV-Z Score
2023-05-21,0.464805
2023-05-22,0.468563
2023-05-23,0.494024
2023-05-24,0.43233
2023-05-25,0.441338
2023-05-26,0.457802
2023-05-27,0.467147
2023-05-28,0.553567
2023-05-29,0.529971
2023-05-30,0.525722
2023-05-31,0.491016
2023-06-01,0.463384
2023-06-02,0.493121
2023-06-03,0.480847
2023-06-04,0.486326
2023-06-05,0.39092
2023-06-06,0.489964
2023-06-07,0.429021
2023-06-08,0.441693
2023-06-09,0.438101
2023-06-10,0.395947
2023-06-11,0.399157
2023-06-12,0.399391
2023-06-13,0.397751
2023-06-14,0.343202
2023-06-15,0.37572
2023-06-16,0.429466
2023-06-17,0.442265
2023-06-18,0.430627
2023-06-19,0.460869
2023-06-20,0.567183
2023-06-21,0.690642
2023-06-22,0.679151
2023-06-23,0.725548
2023-06-24,0.718489
2023-06-25,0.712229
2023-06-26,0.696586
2023-06-27,0.723648
2023-06-28,0.683005
2023-06-29,0.707753
2023-06-30,0.708214
2023-07-01,0.712944
2023-07-02,0.71339
2023-07-03,0.750301
2023-07-04,0.726462
2023-07-05,0.704987
2023-07-06,0.670497
2023-07-07,0.694482
2023-07-08,0.689636
2023-07-09,0.682372
2023-07-10,0.698029
2023-07-11,0.712641
2023-07-12,0.696001
2023-07-13,0.768633
2023-07-14,0.690022
2023-07-15,0.688499
2023-07-16,0.685441
2023-07-17,0.678305
2023-07-18,0.656294
2023-07-19,0.661058
2023-07-20,0.653264
2023-07-21,0.661495
2023-07-22,0.647895
2023-07-23,0.671353
2023-07-24,0.609572
2023-07-25,0.612532
2023-07-26,0.622267
2023-07-27,0.612441
2023-07-28,0.625274
2023-07-29,0.628192
2023-07-30,0.621319
2023-07-31,0.61849
2023-08-01,0.637771
2023-08-02,0.6134
2023-08-03,0.616701
2023-08-04,0.607164
2023-08-05,0.606804
2023-08-06,0.606308
2023-08-07,0.61434
2023-08-08,0.656946
2023-08-09,0.642939
2023-08-10,0.632218
2023-08-11,0.629798
2023-08-12,0.63064
2023-08-13,0.621409
2023-08-14,0.629747
2023-08-15,0.612829
2023-08-16,0.584125
2023-08-17,0.439368
2023-08-18,0.397002
2023-08-19,0.401102
2023-08-20,0.406961
2023-08-21,0.404225
2023-08-22,0.394207
2023-08-23,0.427341
2023-08-24,0.405358
2023-08-25,0.399918
2023-08-26,0.397599
2023-08-27,0.403033
2023-08-28,0.404468
2023-08-29,0.513964
2023-08-30,0.487997
2023-08-31,0.395015
2023-09-01,0.384801
2023-09-02,0.389435
2023-09-03,0.396124
2023-09-04,0.384937
2023-09-05,0.384129
2023-09-06,0.382465
2023-09-07,0.414243
2023-09-08,0.393107
2023-09-09,0.392562
2023-09-10,0.388219
2023-09-11,0.340315
2023-09-12,0.390922
2023-09-13,0.41647
2023-09-14,0.438929
2023-09-15,0.446814
2023-09-16,0.438634
2023-09-17,0.434878
2023-09-18,0.45273
2023-09-19,0.483022
2023-09-20,0.477393
2023-09-21,0.438447
2023-09-22,0.439124
2023-09-23,0.438735
2023-09-24,0.418647
2023-09-25,0.418824
2023-09-26,0.412368
2023-09-27,0.422335
2023-09-28,0.470661
2023-09-29,0.461981
2023-09-30,0.466411
2023-10-01,0.533842
2023-10-02,0.507086
2023-10-03,0.498002
2023-10-04,0.522369
2023-10-05,0.496727
2023-10-06,0.532075
2023-10-07,0.533796
2023-10-08,0.531148
2023-10-09,0.506663
2023-10-10,0.494723
2023-10-11,0.453649
2023-10-12,0.447767
2023-10-13,0.454911
2023-10-14,0.455604
2023-10-15,0.474184
2023-10-16,0.569229
2023-10-17,0.563782
2023-10-18,0.556177
2023-10-19,0.581618
2023-10-20,0.651141
2023-10-21,0.665901
2023-10-22,0.669842
2023-10-23,0.873041
2023-10-24,0.933612
2023-10-25,0.973687
2023-10-26,0.949598
2023-10-27,0.928756
2023-10-28,0.941413
2023-10-29,0.974111
2023-10-30,0.967208
2023-10-31,0.975536
2023-11-01,1.027987
2023-11-02,0.988491
2023-11-03,0.974876
2023-11-04,1.000667
2023-11-05,1.000987
2023-11-06,0.993852
2023-11-07,1.020069
2023-11-08,1.044969
2023-11-09,1.10197
2023-11-10,1.147679
2023-11-11,1.119957
2023-11-12,1.124308
2023-11-13,1.087975
2023-11-14,1.021519
2023-11-15,1.174898
2023-11-16,1.057668
2023-11-17,1.084991
2023-11-18,1.084896
2023-11-19,1.143894
2023-11-20,1.147154
2023-11-21,1.043168
2023-11-22,1.135819
2023-11-23,1.128626
2023-11-24,1.155503
2023-11-25,1.160371
2023-11-26,1.137638
2023-11-27,1.119421
2023-11-28,1.159397
2023-11-29,1.158654
2023-11-30,1.148856
2023-12-01,1.214804
2023-12-02,1.265841
2023-12-03,1.30002
2023-12-04,1.42797
2023-12-05,1.572272
2023-12-06,1.545057
2023-12-07,1.5102
2023-12-08,1.570414
2023-12-09,1.536816
2023-12-10,1.534839
2023-12-11,1.359809
2023-12-12,1.373977
2023-12-13,1.472955
2023-12-14,1.477506
2023-12-15,1.402526
2023-12-16,1.416398
2023-12-17,1.362488
2023-12-18,1.442362
2023-12-19,1.415409
2023-12-20,1.503736
2023-12-21,1.519799
2023-12-22,1.52679
2023-12-23,1.508758
2023-12-24,1.460551
2023-12-25,1.495241
2023-12-26,1.415225
2023-12-27,1.474497
2023-12-28,1.42049
2023-12-29,1.372305
2023-12-30,1.384988
2023-12-31,1.384616
2024-01-01,1.507986
2024-01-02,1.565421
2024-01-03,1.415569
2024-01-04,1.502628
2024-01-05,1.492719
2024-01-06,1.475878
2024-01-07,1.469683
2024-01-08,1.679478
2024-01-09,1.614747
2024-01-10,1.661315
2024-01-11,1.628314
2024-01-12,1.386684
2024-01-13,1.387821
2024-01-14,1.322074
2024-01-15,1.364426
2024-01-16,1.400096
2024-01-17,1.366204
2024-01-18,1.266261
2024-01-19,1.288108
2024-01-20,1.291682
2024-01-21,1.282162
2024-01-22,1.149573
2024-01-23,1.159298
2024-01-24,1.180565
2024-01-25,1.166604
2024-01-26,1.296092
2024-01-27,1.31292
2024-01-28,1.302494
2024-01-29,1.383969
2024-01-30,1.362053
2024-01-31,1.334858
2024-02-01,1.362686
2024-02-02,1.3704
2024-02-03,1.358023
2024-02-04,1.329789
2024-02-05,1.33142
2024-02-06,1.361334
2024-02-07,1.43663
2024-02-08,1.50655
2024-02-09,1.627217
2024-02-10,1.666388
2024-02-11,1.691617
2024-02-12,1.80667
2024-02-13,1.778996
2024-02-14,1.91761
2024-02-15,1.919992
2024-02-16,1.930762
2024-02-17,1.896069
2024-02-18,1.92497
2024-02-19,1.89592
2024-02-20,1.926358
2024-02-21,1.885171
2024-02-22,1.851096
2024-02-23,1.813584
2024-02-24,1.863908
2024-02-25,1.873029
2024-02-26,2.053642
2024-02-27,2.209719
2024-02-28,2.541695
2024-02-29,2.461163
2024-03-01,2.522133
2024-03-02,2.486519
2024-03-03,2.54359
2024-03-04,2.864635
2024-03-05,2.576473
2024-03-06,2.690126
2024-03-07,2.737868
2024-03-08,2.80733
2024-03-09,2.810511
2024-03-10,2.827879
2024-03-11,3.024941
2024-03-12,2.96183
2024-03-13,3.034372
2024-03-14,2.920034
2024-03-15,2.776863
2024-03-16,2.513575
2024-03-17,2.690122
2024-03-18,2.650551
2024-03-19,2.27455
2024-03-20,2.646705
2024-03-21,2.486385
2024-03-22,2.353043
2024-03-23,2.388812
2024-03-24,2.572298
2024-03-25,2.726649
2024-03-26,2.722616
2024-03-27,2.665002
2024-03-28,2.753429
2024-03-29,2.689536
2024-03-30,2.668566
2024-03-31,2.762944
2024-04-01,2.657638
2024-04-02,2.378614
2024-04-03,2.411267
2024-04-04,2.552677
2024-04-05,2.514582
2024-04-06,2.587221
2024-04-07,2.599047
2024-04-08,2.738077
2024-04-09,2.566789
2024-04-10,2.655996
2024-04-11,2.617438
2024-04-12,2.428522
2024-04-13,2.266424
2024-04-14,2.331765
2024-04-15,2.188112
2024-04-16,2.208279
2024-04-17,2.053
2024-04-18,2.18523
2024-04-19,2.196519
2024-04-20,2.265172
2024-04-21,2.265959
2024-04-22,2.384317
2024-04-23,2.345855
2024-04-24,2.199391
2024-04-25,2.216535
2024-04-26,2.1683
2024-04-27,2.143842
2024-04-28,2.112381
2024-04-29,2.166297
2024-04-30,1.962103
2024-05-01,1.808441
2024-05-02,1.870573
2024-05-03,2.101955
2024-05-04,2.154398
2024-05-05,2.16339
2024-05-06,2.108652
2024-05-07,2.055528
2024-05-08,1.972029
2024-05-09,2.086572
2024-05-10,1.956402
2024-05-11,1.950967
2024-05-12,1.984445
2024-05-13,2.070197
2024-05-14,1.986418
2024-05-15,2.265934
2024-05-16,2.200355
2024-05-17,2.29831
2024-05-18,2.296498
2024-05-19,2.249772
2024-05-20,2.542381
2024-05-21,2.476069
2024-05-22,2.402091
2024-05-23,2.318215
2024-05-24,2.365227
2024-05-25,2.40244
2024-05-26,2.348261
2024-05-27,2.39758
2024-05-28,2.304006
2024-05-29,2.255184
2024-05-30,2.299148
2024-05-31,2.236226
2024-06-01,2.253434
2024-06-02,2.255811
2024-06-03,2.311526
2024-06-04,2.408627
2024-06-05,2.434848
2024-06-06,2.409361
2024-06-07,2.318737
2024-06-08,2.31374
2024-06-09,2.33031
2024-06-10,2.316079
2024-06-11,2.185742
2024-06-12,2.231946
2024-06-13,2.14489
2024-06-14,2.095047
2024-06-15,2.105407
2024-06-16,2.127606
2024-06-17,2.116501
2024-06-18,2.033966
2024-06-19,2.017629
2024-06-20,2.016722
2024-06-21,1.966169
2024-06-22,1.969417
2024-06-23,1.914312
2024-06-24,1.733903
2024-06-25,1.818968
2024-06-26,1.762533
2024-06-27,1.80303
2024-06-28,1.727879
2024-06-29,1.760577
2024-06-30,1.867747
2024-07-01,1.869245
2024-07-02,1.821038
2024-07-03,1.712853
2024-07-04,1.550622
2024-07-05,1.506998
2024-07-06,1.595038
2024-07-07,1.469673
2024-07-08,1.503798
2024-07-09,1.57635
2024-07-10,1.559692
2024-07-11,1.534962
2024-07-12,1.565408
2024-07-13,1.648574
2024-07-14,1.744096
2024-07-15,1.953682
2024-07-16,1.970616
2024-07-17,1.915591
2024-07-18,1.89992
2024-07-19,2.052933
2024-07-20,2.074943
2024-07-21,2.121991
2024-07-22,2.08855
2024-07-23,1.988917
2024-07-24,1.954594
2024-07-25,1.972549
2024-07-26,2.093554
2024-07-27,2.099645
2024-07-28,2.102427
2024-07-29,2.024755
2024-07-30,1.983314
2024-07-31,1.896702
2024-08-01,1.921068
2024-08-02,1.71225
2024-08-03,1.664462
2024-08-04,1.528639
2024-08-05,1.307205
2024-08-06,1.404376
2024-08-07,1.351865
2024-08-08,1.732167
2024-08-09,1.66255
2024-08-10,1.667672
2024-08-11,1.551911
2024-08-12,1.582219
2024-08-13,1.645729
2024-08-14,1.549972
2024-08-15,1.481959
2024-08-16,1.553383
2024-08-17,1.579847
2024-08-18,1.543814
2024-08-19,1.577364
2024-08-20,1.560535
2024-08-21,1.671564
2024-08-22,1.6285
2024-08-23,1.83303
2024-08-24,1.825974
2024-08-25,1.850814
2024-08-26,1.764154
2024-08-27,1.573359
2024-08-28,1.545609
2024-08-29,1.558048
2024-08-30,1.546048
2024-08-31,1.534545
2024-09-01,1.444116
2024-09-02,1.544119
2024-09-03,1.459219
2024-09-04,1.480123
2024-09-05,1.373325
2024-09-06,1.247107
2024-09-07,1.259439
2024-09-08,1.303127
2024-09-09,1.427545
2024-09-10,1.456231
2024-09-11,1.44135
2024-09-12,1.479811
2024-09-13,1.609925
2024-09-14,1.579297
2024-09-15,1.52968
2024-09-16,1.478454
2024-09-17,1.587846
2024-09-18,1.644366
2024-09-19,1.734595
2024-09-20,1.739467
2024-09-21,1.749461
2024-09-22,1.759081
2024-09-23,1.742742
2024-09-24,1.795656
2024-09-25,1.721918
2024-09-26,1.828502
2024-09-27,1.86452
2024-09-28,1.86205
2024-09-29,1.851824
2024-09-30,1.72115
2024-10-01,1.589042
2024-10-02,1.578899
2024-10-03,1.582395
2024-10-04,1.650811
2024-10-05,1.648284
2024-10-06,1.688279
2024-10-07,1.666282
2024-10-08,1.634354
2024-10-09,1.551069
2024-10-10,1.529371
2024-10-11,1.645092
2024-10-12,1.683697
2024-10-13,1.657833
2024-10-14,1.835579
2024-10-15,1.87558
2024-10-16,1.91147
2024-10-17,1.890631
2024-10-18,1.944324
2024-10-19,1.939824
2024-10-20,1.96956
2024-10-21,1.878327
2024-10-22,1.874736
2024-10-23,1.830406
2024-10-24,1.907727
2024-10-25,1.804679
2024-10-26,1.843935
2024-10-27,1.894545
2024-10-28,1.990883
2024-10-29,2.135256
2024-10-30,2.118657
2024-10-31,2.003858
2024-11-01,1.95318
2024-11-02,1.937863
2024-11-03,1.909252
2024-11-04,1.854658
2024-11-05,1.945949
2024-11-06,2.263123
2024-11-07,2.271267
2024-11-08,2.293168
2024-11-09,2.305114
2024-11-10,2.489934
2024-11-11,2.920713
2024-11-12,2.86186
2024-11-13,2.967849
2024-11-14,2.78515
2024-11-15,2.979333
2024-11-16,2.941871
2024-11-17,2.891816
2024-11-18,2.926973
2024-11-19,2.99718
2024-11-20,3.081466
2024-11-21,3.276764
2024-11-22,3.277627
2024-11-23,3.200115
2024-11-24,3.204549
2024-11-25,2.953549
2024-11-26,2.86778
2024-11-27,3.069555
2024-11-28,3.046759
2024-11-29,3.121763
2024-11-30,3.06664
2024-12-01,3.111005
2024-12-02,3.010329
2024-12-03,3.013487
2024-12-04,3.148777
2024-12-05,3.025793
2024-12-06,3.15753
2024-12-07,3.150869
2024-12-08,3.184852
2024-12-09,2.992227
2024-12-10,2.951693
2024-12-11,3.163903
2024-12-12,3.093734
2024-12-13,3.14351
2024-12-14,3.139685
2024-12-15,3.289728
2024-12-16,3.338209
2024-12-17,3.333956
2024-12-18,3.04122
2024-12-19,2.88616
2024-12-20,2.870841
2024-12-21,2.83944
2024-12-22,2.732005
2024-12-23,2.699662
2024-12-24,2.878017
2024-12-25,2.901682
2024-12-26,2.717589
2024-12-27,2.641127
2024-12-28,2.680673
2024-12-29,2.592909
2024-12-30,2.537741
2024-12-31,2.572545
2025-01-01,2.617871
2025-01-02,2.728157
2025-01-03,2.783904
2025-01-04,2.78381
2025-01-05,2.787711
2025-01-06,2.961744
2025-01-07,2.70124
2025-01-08,2.60265
2025-01-09,2.469227
2025-01-10,2.580696
2025-01-11,2.569075
2025-01-12,2.552834
2025-01-13,2.549444
2025-01-14,2.648896
2025-01-15,2.813374
2025-01-16,2.794823
2025-01-17,2.991524
2025-01-18,2.988422
2025-01-19,2.81814
2025-01-20,2.88771
2025-01-21,3.038637
2025-01-22,2.923223
2025-01-23,2.926586
2025-01-24,2.944635
2025-01-25,2.945484
2025-01-26,2.844319
2025-01-27,2.793739
2025-01-28,2.751678
2025-01-29,2.876034
2025-01-30,2.91852
2025-01-31,2.785477
2025-02-01,2.703675
2025-02-02,2.551262
2025-02-03,2.737815
2025-02-04,2.557066
2025-02-05,2.490179
2025-02-06,2.483667
2025-02-07,2.472436
2025-02-08,2.478679
2025-02-09,2.458739
2025-02-10,2.503695
2025-02-11,2.426598
2025-02-12,2.511956
2025-02-13,2.452123
2025-02-14,2.488246
2025-02-15,2.491877
2025-02-16,2.424476
2025-02-17,2.403288
2025-02-18,2.383838
2025-02-19,2.434956
2025-02-20,2.510027
2025-02-21,2.399737
2025-02-22,2.420913
2025-02-23,2.394201
2025-02-24,2.200052
2025-02-25,2.057389
2025-02-26,1.841294
2025-02-27,1.868
2025-02-28,1.849623
2025-03-01,1.920339
2025-03-02,2.298452
2025-03-03,1.936206
2025-03-04,1.979541
2025-03-05,2.123747
2025-03-06,2.102132
2025-03-07,1.935785
2025-03-08,1.916837
2025-03-09,1.668296
2025-03-10,1.594369
2025-03-11,1.75929
2025-03-12,1.796045
2025-03-13,1.682393
2025-03-14,1.813807
2025-03-15,1.823163
2025-03-16,1.738739
2025-03-17,1.805143
2025-03-18,1.744294
2025-03-19,1.923393
2025-03-20,1.803433
2025-03-21,1.799165
2025-03-22,1.786635
2025-03-23,1.870812
2025-03-24,1.937197
2025-03-25,1.939487
2025-03-26,1.911186
2025-03-27,1.925763
2025-03-28,1.794009
2025-03-29,1.713085
2025-03-30,1.699869
2025-03-31,1.70972
2025-04-01,1.829946
