Date,Price,STH Supply,Log Price,Log Supply,Normalized Ratio,STH Supply Percentage
2015-07-03,256.087042833431,3498046,2.4083876051443407,0.5438255162389449,0.8391,24.39%
2015-07-04,260.50923962595,3492045,2.4158231312724086,0.543079831575847,0.8310,24.34%
2015-07-05,271.302458211572,3467346,2.4334537288256746,0.5399971812563714,0.8102,24.16%
2015-07-06,269.137940093513,3473934,2.429974924117586,0.5408215631876235,0.8145,24.20%
2015-07-07,266.469919053185,3479960,2.425648189998386,0.5415742520272951,0.8196,24.24%
2015-07-08,270.576142898889,3481124,2.432289501558995,0.5417194934240795,0.8131,24.24%
2015-07-09,269.680304792519,3482283,2.4308492303525564,0.5418640626871354,0.8147,24.24%
2015-07-10,285.558780829924,3492196,2.455695519105415,0.5430986105574938,0.7911,24.30%
2015-07-11,293.917453828171,3502419,2.4682253767367572,0.5443681002005509,0.7798,24.37%
2015-07-12,311.481879894798,3516581,2.4934327871409514,0.5461206252892779,0.7564,24.46%
2015-07-13,292.649223845704,3517592,2.4663473766307056,0.5462454649041771,0.7836,24.46%
2015-07-14,287.740951490357,3517927,2.459001675378823,0.5462868232322684,0.7910,24.46%
2015-07-15,285.922885447107,3515803,2.456248917951976,0.5460245323830033,0.7935,24.44%
2015-07-16,278.532749269433,3515856,2.444876265904089,0.5460310792327698,0.8048,24.43%
2015-07-17,280.064724722385,3520653,2.447258411132836,0.5466232225676064,0.8031,24.46%
2015-07-18,277.354635300994,3518967,2.4430354284402793,0.5464151941483197,0.8071,24.44%
2015-07-19,275.281989479836,3513026,2.439777798297095,0.5456813640290721,0.8096,24.39%
2015-07-20,279.114393045003,3525835,2.4457822322566436,0.5472619845752695,0.8052,24.47%
2015-07-21,276.652412624196,3527404,2.4419344619523273,0.5474552030535733,0.8092,24.48%
2015-07-22,277.764369082408,3525310,2.4436765347660465,0.5471973129216813,0.8072,24.46%
2015-07-23,276.811628579778,3523044,2.4421843304449475,0.5469180672056182,0.8084,24.44%
2015-07-24,289.305976329632,3521974,2.4613574051660367,0.5467861455840667,0.7891,24.42%
2015-07-25,289.507639976622,3500622,2.461660029051048,0.5441452178267052,0.7862,24.27%
2015-07-26,293.314842781999,3504739,2.4673340403934967,0.544655681338248,0.7810,24.29%
2015-07-27,294.426761835184,3508201,2.4689772825306697,0.5450844680150156,0.7798,24.31%
2015-07-28,295.410125268849,3511916,2.4704253768020235,0.5455441196563998,0.7788,24.33%
2015-07-29,289.85583635301,3516390,2.4621820494726623,0.546097036326359,0.7876,24.35%
2015-07-30,288.236260666277,3497375,2.4597486149813736,0.5437422012824181,0.7877,24.22%
2015-07-31,284.597324371712,3501425,2.4542308127684223,0.5442448282607675,0.7937,24.24%
2015-08-01,281.66884628872,3501830,2.4497388149193835,0.5442950589793025,0.7983,24.23%
2015-08-02,282.423006428989,3495829,2.4509000718351,0.543550180777951,0.7963,24.19%
2015-08-03,282.185052308591,3501368,2.4505340049114905,0.5442377582858391,0.7974,24.22%
2015-08-04,285.286617475161,3505402,2.455281399792351,0.544737830111678,0.7932,24.24%
2015-08-05,282.338886908241,3471881,2.450770698219839,0.5405648311562314,0.7935,24.00%
2015-08-06,278.99574868498,3470149,2.445597585579257,0.5403481227702798,0.7984,23.98%
2015-08-07,279.488715078901,3463283,2.4463642770599945,0.539487981100912,0.7968,23.93%
2015-08-08,261.450275569842,3450955,2.4173891039143784,0.5379392961853999,0.8242,23.84%
2015-08-09,266.342020455874,3560012,2.4254396899554878,0.5514514618843919,0.8297,24.59%
2015-08-10,264.928825248393,3475548,2.423129213734204,0.5410232908290203,0.8216,24.00%
2015-08-11,271.421736119229,3407962,2.4336446240851215,0.5324947435822446,0.8025,23.52%
2015-08-12,268.143868497954,3362181,2.428367870633603,0.5266210895868876,0.8019,23.20%
2015-08-13,264.691627995324,3342609,2.422740205098351,0.5240855781858361,0.8050,23.06%
2015-08-14,266.355941554646,3193301,2.4254623889587172,0.5042398569916567,0.7825,22.03%
2015-08-15,261.936836645237,3196345,2.418196578328994,0.5046536490868444,0.7902,22.04%
2015-08-16,258.930817389831,3191690,2.4131837423076483,0.5040207029082155,0.7945,22.00%
2015-08-17,258.009398305085,3195881,2.411635525954306,0.5045905998016792,0.7966,22.03%
2015-08-18,217.885883116937,3194853,2.3382290931052623,0.5044508804106838,0.8699,22.02%
2015-08-19,227.218251899474,3192088,2.356443214278642,0.5040748555444825,0.8513,21.99%
2015-08-20,235.523883109293,3186846,2.3720349529794005,0.5033610772904373,0.8350,21.95%
2015-08-21,232.80061783986,3184104,2.3669841285727213,0.5029872443321164,0.8397,21.92%
2015-08-22,230.639173290473,3184002,2.3629330726856095,0.5029733318635872,0.8437,21.92%
2015-08-23,228.673073933372,3195129,2.3592150297987073,0.5044883970350121,0.8490,21.99%
2015-08-24,211.955917592051,3229788,2.326245546130463,0.5091740166184707,0.8866,22.22%
2015-08-25,222.655039450614,3271612,2.3476325291588,0.5147617924776885,0.8708,22.50%
2015-08-26,226.116700175336,3323745,2.3543326389758588,0.5216276970191142,0.8710,22.86%
2015-08-27,224.939877264757,3318838,2.3520664538386553,0.5209860540286246,0.8726,22.82%
2015-08-28,232.17080829924,3300382,2.3658076133718176,0.5185642098447689,0.8565,22.68%
2015-08-29,229.826200175336,3295411,2.36139953672376,0.5179095870334425,0.8602,22.64%
2015-08-30,229.019572472238,3303045,2.3598725996038925,0.5189144904696639,0.8627,22.69%
2015-08-31,230.689466101695,3307738,2.3630277639257127,0.5195311025550862,0.8602,22.72%
2015-09-01,227.955570426651,3311625,2.357850209286381,0.5200411524934837,0.8659,22.74%
2015-09-02,229.502180709527,3309196,2.3607868165208385,0.5197224907009745,0.8626,22.71%
2015-09-03,227.107121566335,3307880,2.3562307529272157,0.5195497462604632,0.8670,22.70%
2015-09-04,231.177563413209,3300079,2.363945682003381,0.5185243365001315,0.8583,22.64%
2015-09-05,235.903006136762,3300238,2.372733475181014,0.5185452605929095,0.8495,22.64%
2015-09-06,240.805472238457,3308734,2.381666351921177,0.5196618542025633,0.8417,22.69%
2015-09-07,240.6336157218,3310741,2.3813562967474287,0.5199252071276484,0.8423,22.70%
2015-09-08,244.174952659264,3313766,2.3877011121896388,0.5203218376690819,0.8363,22.71%
2015-09-09,238.722463179427,3318844,2.377893286940841,0.5209868391722612,0.8468,22.74%
2015-09-10,238.750477206312,3332398,2.377944248309652,0.5227568651481331,0.8485,22.83%
2015-09-11,240.845008116891,3330861,2.3817376493228406,0.5225565095472104,0.8445,22.81%
2015-09-12,236.351832176505,3290055,2.3735589732607303,0.5172031581313877,0.8473,22.53%
2015-09-13,230.548837317358,3288999,2.3627629363670555,0.5170637414380976,0.8580,22.51%
2015-09-14,230.948793980129,3289546,2.3635156986927948,0.5171359638161915,0.8573,22.51%
2015-09-15,230.398590005845,3287922,2.3624798169623085,0.5169215061394858,0.8581,22.49%
2015-09-16,229.043285797779,3284765,2.359917565338413,0.5165043045338694,0.8603,22.47%
2015-09-17,233.202697837522,3264900,2.3677335703115547,0.5138698838918646,0.8498,22.32%
2015-09-18,233.175130917592,3265554,2.367682229272232,0.5139568697559759,0.8500,22.32%
2015-09-19,232.241568088837,3261733,2.365939955178207,0.5134484075403862,0.8512,22.29%
2015-09-20,231.362323787259,3258112,2.3642926376602333,0.5129660094218241,0.8524,22.26%
2015-09-21,226.773447983635,3266149,2.355592203354699,0.5140359931384834,0.8621,22.31%
2015-09-22,230.626304792519,3271771,2.3629088405766883,0.5147828986310762,0.8556,22.34%
2015-09-23,230.132437755698,3283055,2.3619778379012426,0.5162781583907549,0.8580,22.42%
2015-09-24,234.319868497954,3275723,2.36980911494433,0.5153071700548952,0.8492,22.36%
2015-09-25,235.538221800117,3209970,2.3720613920168,0.5065009735589718,0.8381,21.91%
2015-09-26,234.591814436002,3206080,2.370312854295726,0.5059743549255115,0.8394,21.87%
2015-09-27,233.243309760374,3203978,2.3678091955018292,0.5056895253549577,0.8416,21.85%
2015-09-28,240.017265341905,3212381,2.3802424832658673,0.5068270485570707,0.8303,21.91%
2015-09-29,237.336233781414,3207751,2.375364046392894,0.5062006490376201,0.8345,21.87%
2015-09-30,236.739848042081,3209640,2.374271364512328,0.5064563237502905,0.8359,21.87%
2015-10-01,238.229813851549,3216842,2.376996111390983,0.5074297304035975,0.8341,21.92%
2015-10-02,237.937007305669,3215255,2.37646199486913,0.5072154222683917,0.8344,21.90%
2015-10-03,239.735897720631,3222763,2.3797330695559675,0.5082283689387256,0.8322,21.95%
2015-10-04,239.516924897721,3227634,2.3793362072285857,0.5088842816905952,0.8332,21.98%
2015-10-05,240.961213833431,3231504,2.3819471422689187,0.5094046978346942,0.8312,22.00%
2015-10-06,246.940498246639,3225911,2.392592320076661,0.5086523814217975,0.8198,21.95%
2015-10-07,243.734486849795,3269487,2.3869169833862354,0.5144796148783244,0.8313,22.24%
2015-10-08,243.029632963179,3278405,2.385659230996521,0.5156626034139871,0.8337,22.30%
2015-10-09,244.448887492694,3279443,2.388188065093888,0.515800086831102,0.8313,22.30%
2015-10-10,245.955924313267,3283981,2.3908572878247023,0.5164006357741308,0.8292,22.33%
2015-10-11,248.528165400351,3285604,2.395375613933751,0.5166152185699904,0.8249,22.33%
2015-10-12,246.093637346581,3300167,2.39110038533632,0.51853591725467,0.8311,22.43%
2015-10-13,250.471300701344,3303398,2.398757971077195,0.518960901511811,0.8239,22.44%
2015-10-14,253.142325540619,3309114,2.4033647655135657,0.5197117289966972,0.8200,22.48%
2015-10-15,254.693015002922,3310178,2.4060170345306178,0.5198513479567687,0.8175,22.48%
2015-10-16,262.737363237873,3306920,2.4195218371340093,0.5194236887211411,0.8036,22.45%
2015-10-17,271.930938924605,3311006,2.434458622224604,0.5199599677543427,0.7892,22.47%
2015-10-18,263.481677381648,3315284,2.420750419591379,0.5205207376728691,0.8035,22.49%
2015-10-19,264.362728229106,3323920,2.4222002251500196,0.52165056265219,0.8031,22.55%
2015-10-20,270.832211864407,3326834,2.432700316597312,0.5220311312918505,0.7930,22.56%
2015-10-21,268.040217708942,3335720,2.4281999620088173,0.5231895888606535,0.7987,22.62%
2015-10-22,275.414956458212,3341210,2.4399875210004156,0.5239037725477554,0.7876,22.65%
2015-10-23,278.612778026885,3345422,2.4450010306066345,0.5244509085647278,0.7831,22.67%
2015-10-24,283.61114289889,3339777,2.4527232899963343,0.523717469535308,0.7747,22.63%
2015-10-25,286.04969345412,3347526,2.4564414866891524,0.5247239588319714,0.7720,22.67%
2015-10-26,286.703382817066,3354001,2.4574328172231423,0.5255631877555819,0.7718,22.71%
2015-10-27,295.562913793104,3360511,2.470649939379585,0.5264053213203369,0.7594,22.75%
2015-10-28,304.442097019287,3521740,2.483504704731608,0.546757290094249,0.7669,23.84%
2015-10-29,314.879462302747,3525701,2.4981443351380954,0.5472454788208971,0.7528,23.86%
2015-10-30,328.492321157218,3556335,2.5165252219383403,0.551002663940146,0.7382,24.06%
2015-10-31,314.119508182349,3571734,2.497094908804928,0.5528791079338203,0.7595,24.15%
2015-11-01,329.854227644652,3558755,2.5183220546768257,0.5512980903329909,0.7367,24.06%
2015-11-02,364.616627995324,3562858,2.561836470358311,0.5517985136096855,0.6937,24.08%
2015-11-03,400.923105201637,3602159,2.603061085366076,0.5565628787496437,0.6572,24.34%
2015-11-04,405.481681472823,3644957,2.607971238781519,0.5616924092595147,0.6574,24.62%
2015-11-05,384.341222969024,3667700,2.5847169677270125,0.5643938052769089,0.6834,24.77%
2015-11-06,372.975417884278,3674878,2.5716802092107858,0.5652429257858538,0.6973,24.81%
2015-11-07,386.504550847458,3696097,2.587154611828221,0.5677433602785769,0.6843,24.95%
2015-11-08,372.400129748685,3706529,2.571009823622753,0.568967402404801,0.7017,25.02%
2015-11-09,380.495644360023,3768496,2.580349689644741,0.5761680586342516,0.6995,25.43%
2015-11-10,337.830502337814,3791568,2.5286988589678243,0.578818849260982,0.7538,25.58%
2015-11-11,308.922185856225,3808064,2.489849099136482,0.5807042387180235,0.7945,25.68%
2015-11-12,337.522988603156,3814656,2.528303357858871,0.5814553800267354,0.7568,25.72%
2015-11-13,337.278958211572,3834452,2.527989247748188,0.5837033056039926,0.7594,25.85%
2015-11-14,333.047117475161,3837720,2.5225056791877467,0.5840732854357003,0.7653,25.86%
2015-11-15,319.928021624781,3846333,2.505052280421863,0.5850468809950201,0.7837,25.91%
2015-11-16,331.132725014611,3846119,2.5200021031047113,0.5850227173033516,0.7687,25.90%
2015-11-17,335.849786090006,3853367,2.526145076023249,0.5858403737896796,0.7634,25.95%
2015-11-18,335.744504967855,3853783,2.5260089134281167,0.5858872566204657,0.7636,25.94%
2015-11-19,326.232145528931,3856505,2.513526752344967,0.58619389876635,0.7764,25.95%
2015-11-20,321.940475452951,3860768,2.5077755810994784,0.5866737049270668,0.7826,25.98%
2015-11-21,325.905231151373,3842626,2.513091331443795,0.5846281169544907,0.7752,25.85%
2015-11-22,323.716966101695,3851046,2.5101654615009825,0.5855787062173436,0.7791,25.89%
2015-11-23,323.012556341321,3849267,2.509219404819518,0.5853780364791001,0.7799,25.88%
2015-11-24,319.961356527177,3847176,2.505097529381051,0.585142054796652,0.7837,25.85%
2015-11-25,328.960457334892,3845017,2.517143696754339,0.5848982642908623,0.7714,25.83%
2015-11-26,356.255292518995,3846441,2.5517613249315745,0.5850590752448573,0.7370,25.84%
2015-11-27,359.268824371712,3854980,2.5554195328440574,0.586022129232068,0.7343,25.89%
2015-11-28,356.567322618352,3851162,2.5521415400260907,0.5855917877025242,0.7371,25.86%
2015-11-29,371.707612507306,3847836,2.570201455462318,0.5852165535391515,0.7187,25.83%
2015-11-30,377.389839859731,3850587,2.576790203851566,0.5855269402691534,0.7124,25.84%
2015-12-01,362.532375803624,3854640,2.55934679712771,0.5859838238100257,0.7303,25.86%
2015-12-02,359.22240414962,3859273,2.5553634151197735,0.5865055010901801,0.7348,25.88%
2015-12-03,361.210068088837,3860704,2.5577598469971896,0.5866665055622715,0.7326,25.89%
2015-12-04,363.241631794272,3869210,2.5601956179943315,0.5876223015398494,0.7311,25.94%
2015-12-05,389.362958796026,3865268,2.590354633481764,0.5871796112908378,0.7005,25.90%
2015-12-06,393.319129748685,3888500,2.594745069578461,0.5897821032911432,0.6987,26.05%
2015-12-07,395.346588252484,3891461,2.596977995291069,0.5901126823320937,0.6968,26.06%
2015-12-08,413.798660432496,3888296,2.616789080414499,0.5897593185673756,0.6767,26.03%
2015-12-09,417.632671244886,3927198,2.6207944660151794,0.5940827979191747,0.6770,26.29%
2015-12-10,415.729924313267,3922619,2.6188112862247364,0.5935761275959833,0.6785,26.25%
2015-12-11,453.86148012858,3932569,2.656923325114546,0.5946763513986578,0.6414,26.31%
2015-12-12,435.85572238457,3936196,2.6393427522460335,0.5950767156737173,0.6594,26.32%
2015-12-13,434.403466393922,3946392,2.63789328211888,0.5962002220670544,0.6620,26.39%
2015-12-14,442.991689655173,3945525,2.6463955791107585,0.5961047995436485,0.6534,26.37%
2015-12-15,464.617871712449,3953228,2.667095911096633,0.5969518627331515,0.6336,26.42%
2015-12-16,454.142492402104,3955362,2.657192139100667,0.5971862368622629,0.6437,26.42%
2015-12-17,456.240134611338,3956147,2.659193486713453,0.597272420463751,0.6418,26.42%
2015-12-18,463.175769725307,3961573,2.665745831915757,0.5978676630910986,0.6358,26.45%
2015-12-19,461.399907948568,3997603,2.6640775035413102,0.6017996623508194,0.6414,26.68%
2015-12-20,442.15399006429,4000136,2.645573548507738,0.6020747570893307,0.6602,26.69%
2015-12-21,437.640129456458,4007183,2.641117137828221,0.602839176242385,0.6654,26.73%
2015-12-22,435.268379018118,4012995,2.63875711807227,0.6034686186240051,0.6684,26.77%
2015-12-23,442.665727060199,4017722,2.6460758984757313,0.6039798831233134,0.6616,26.79%
2015-12-24,455.878713033314,4024355,2.658849313570672,0.6046962841106902,0.6495,26.83%
2015-12-25,455.718825832846,4054893,2.6586969697420817,0.607979398590905,0.6530,27.02%
2015-12-26,418.221531560491,4057940,2.621406388111474,0.6083056213415965,0.6906,27.04%
2015-12-27,422.705894506137,4056235,2.6260383039767357,0.6081231081218192,0.6858,27.02%
2015-12-28,421.052879602572,4058052,2.6243366418628566,0.6083176077954954,0.6877,27.02%
2015-12-29,431.340021332554,4045885,2.6348197554738504,0.6070135342491179,0.6759,26.93%
2015-12-30,426.043646990064,4049859,2.6294540936471473,0.6074399030695019,0.6817,26.95%
2015-12-31,429.677153419053,4049287,2.63314226220655,0.6073785592082944,0.6779,26.94%
2016-01-01,434.678006428989,4044271,2.6381676665810634,0.6068402492585463,0.6724,26.90%
2016-01-02,434.439877264757,4045529,2.6379296823293656,0.6069753187195065,0.6727,26.90%
2016-01-03,430.136180011689,4046784,2.63360597386911,0.6071100242305657,0.6772,26.91%
2016-01-04,433.44897106955,4050928,2.6369379763511533,0.6075545242301001,0.6743,26.93%
2016-01-05,432.669502630041,4056751,2.636156284368435,0.6081783518885321,0.6757,26.96%
2016-01-06,430.677869666862,4055691,2.634152556163593,0.6080648590208019,0.6776,26.94%
2016-01-07,459.208940093513,4084555,2.6620103345194592,0.6111447483661895,0.6528,27.13%
2016-01-08,454.134423728814,4111652,2.6571844229950963,0.6140163499377677,0.6605,27.30%
2016-01-09,449.845216247808,4114830,2.6530631064574752,0.614351897485832,0.6650,27.32%
2016-01-10,448.580216247808,4131097,2.651840115961457,0.6160653925244354,0.6679,27.42%
2016-01-11,449.033059029807,4040347,2.652278316116231,0.6064186655347855,0.6578,26.81%
2016-01-12,441.768157218001,4006556,2.6451944085863373,0.602771217293208,0.6613,26.57%
2016-01-13,432.310645236704,4022400,2.6357959297521067,0.6044852560058638,0.6724,26.67%
2016-01-14,429.823224722385,4023825,2.633289878108126,0.6046390845759528,0.6750,26.68%
2016-01-15,367.823199883109,4044176,2.5656391182230416,0.6068300475533778,0.7449,26.81%
2016-01-16,388.071204558738,4049535,2.588911418660646,0.6074051569114037,0.7222,26.84%
2016-01-17,382.482086499123,4053224,2.5826110998379734,0.6078006055368498,0.7289,26.85%
2016-01-18,384.865166569258,4058881,2.5853086056871124,0.608406318673545,0.7268,26.88%
2016-01-19,378.161725014611,4062022,2.577677570367996,0.6087422712235708,0.7348,26.90%
2016-01-20,420.622924168323,4064981,2.623892938270656,0.6090585200126355,0.6889,26.91%
2016-01-21,409.298459672706,4061838,2.612040110252641,0.6087225982639964,0.7004,26.88%
2016-01-22,381.046459380479,4105711,2.580977930590248,0.6133883762273362,0.7361,27.17%
2016-01-23,386.370602571596,4138240,2.5870040752314822,0.6168156742594244,0.7335,27.37%
2016-01-24,403.446926651081,4139732,2.605786411477963,0.6169722264618277,0.7149,27.38%
2016-01-25,391.986097311514,4150018,2.593270664040954,0.6180499803949171,0.7285,27.44%
2016-01-26,391.142935125657,4146020,2.5923354903697167,0.6176313927575257,0.7290,27.40%
2016-01-27,394.62753037405,4139846,2.596187379629989,0.6169841859049153,0.7245,27.35%
2016-01-28,378.900995616599,4133982,2.578525746447405,0.6163685813097278,0.7415,27.31%
2016-01-29,378.99999482291,4132112,2.578639204035667,0.6161720844649028,0.7412,27.29%
2016-01-30,377.262779076564,4147851,2.5766439596164505,0.6178231471769718,0.7449,27.38%
2016-01-31,366.341687609585,4157922,2.5638863417294133,0.6188763379807022,0.7587,27.44%
2016-02-01,371.22343509059,4163001,2.569635385136433,0.6194065152092443,0.7535,27.47%
2016-02-02,372.927631209819,4138656,2.5716245625980534,0.6168593298773334,0.7489,27.30%
2016-02-03,368.098206604325,4138115,2.565963701544078,0.6168025557283218,0.7545,27.29%
2016-02-04,389.723081239042,4145180,2.590756127521994,0.6175433940683016,0.7305,27.33%
2016-02-05,384.398413983051,4148612,2.5847815871134947,0.6179028192255678,0.7368,27.34%
2016-02-06,374.631555523086,4154753,2.5736043555602213,0.6185452100874972,0.7486,27.37%
2016-02-07,375.153917592051,4159597,2.5742094859847087,0.6190512563108007,0.7485,27.40%
2016-02-08,370.814350327294,4160142,2.56915653277387,0.619108154848838,0.7536,27.39%
2016-02-09,373.5116128609,4167996,2.5723041090242553,0.619927293501938,0.7513,27.44%
2016-02-10,379.082611630625,4172364,2.5787338639672885,0.6203821895664701,0.7453,27.46%
2016-02-11,377.639165108124,4179205,2.5770770288153746,0.6210936748491005,0.7477,27.50%
2016-02-12,382.294456458212,4175092,2.58239800048551,0.6206660497961761,0.7420,27.46%
2016-02-13,389.598432472238,4179971,2.590617200850246,0.6211732687167423,0.7343,27.49%
2016-02-14,406.150669491525,4186354,2.6086871734542374,0.6218359496945544,0.7168,27.52%
2016-02-15,399.26761864699,4202494,2.601264089525209,0.6235071020594558,0.7259,27.62%
2016-02-16,407.035309468147,4210689,2.609632085004161,0.6243531657679979,0.7184,27.67%
2016-02-17,415.324113383986,4236858,2.6183871466302064,0.6270439086906608,0.7124,27.83%
2016-02-18,421.289662981882,4238517,2.624580803145353,0.6272139293811151,0.7063,27.84%
2016-02-19,419.626528541204,4251530,2.622862936229977,0.6285452479282666,0.7094,27.91%
2016-02-20,440.195760081823,4257565,2.6436458551597735,0.6291612870341304,0.6892,27.95%
2016-02-21,438.718612681473,4262506,2.642186059783075,0.6296650033237348,0.6912,27.97%
2016-02-22,437.535295094097,4265795,2.641013092435657,0.6299999808583681,0.6927,27.99%
2016-02-23,420.032592609585,4266078,2.623282990972438,0.6300287917275462,0.7104,27.98%
2016-02-24,423.995112507306,4273859,2.627360850405607,0.6308201901415612,0.7072,28.03%
2016-02-25,424.090870251315,4285954,2.627458923150222,0.6320475055640987,0.7083,28.10%
2016-02-26,431.762241963764,4288232,2.635244660175657,0.6322782733251557,0.7007,28.11%
2016-02-27,432.947845996493,4288642,2.636435583281477,0.6323197944522507,0.6996,28.11%
2016-02-28,433.102262711864,4296752,2.6365904526762973,0.6331402877914869,0.7002,28.15%
2016-02-29,437.775872589129,4312146,2.6412518223526305,0.6346934567058005,0.6971,28.25%
2016-03-01,432.807867153711,4383617,2.636295146346185,0.6418326024898263,0.7092,28.71%
2016-03-02,423.079789392168,4387728,2.6264222794908267,0.6422396973528909,0.7195,28.73%
2016-03-03,419.268821332554,4398388,2.6224925675629143,0.6432935376274188,0.7245,28.79%
2016-03-04,407.990154295734,4393332,2.610649682730501,0.642794023734217,0.7358,28.75%
2016-03-05,397.314453945061,4421070,2.599134364588209,0.6455273912625945,0.7501,28.93%
2016-03-06,403.705187463472,4430355,2.6060643299708457,0.6464385272081673,0.7441,28.98%
2016-03-07,413.22936616014,4445935,2.6161911770976474,0.6479631089820274,0.7355,29.08%
2016-03-08,411.425953243717,4456273,2.614291684040818,0.6489717887100629,0.7384,29.14%
2016-03-09,412.540703506721,4471303,2.6154668048526464,0.6504341010398601,0.7387,29.23%
2016-03-10,416.340928696669,4452104,2.619449106619155,0.6485653007881365,0.7328,29.09%
2016-03-11,419.511934248977,4458557,2.6227443201224143,0.6491943232100746,0.7301,29.13%
2016-03-12,410.264163296318,4463765,2.613063582864097,0.6497013226029741,0.7403,29.16%
2016-03-13,411.805882466394,4473677,2.614692546032494,0.6506646247803818,0.7397,29.21%
2016-03-14,415.026957276446,4482516,2.6180763063896437,0.6515218484181154,0.7371,29.26%
2016-03-15,415.266400292227,4486988,2.6183267932384635,0.6519549080575334,0.7373,29.29%
2016-03-16,417.024118468732,4497531,2.620161172995295,0.652974165476742,0.7365,29.35%
2016-03-17,418.605363822326,4489785,2.6218047888940044,0.6522255446671911,0.7341,29.29%
2016-03-18,408.901587405026,4492429,2.611618796540898,0.6524812220855463,0.7446,29.30%
2016-03-19,409.124429865576,4493367,2.6118554131063894,0.6525718914542934,0.7444,29.30%
2016-03-20,412.056953828171,4496141,2.614957247644354,0.6528399223478726,0.7416,29.31%
2016-03-21,411.601774050263,4512507,2.6144772379528334,0.654417888611003,0.7436,29.41%
2016-03-22,416.581653828171,4518674,2.6197001397916755,0.655011010260583,0.7390,29.45%
2016-03-23,417.378299532437,4506867,2.6205298653372187,0.6538747420030019,0.7370,29.36%
2016-03-24,413.560239918177,4507759,2.6165387786009484,0.6539606891469261,0.7411,29.36%
2016-03-25,416.373243834015,4523051,2.6194828139494764,0.6554314846934546,0.7396,29.45%
2016-03-26,416.823096668615,4526236,2.6199517757372854,0.6557371945205335,0.7395,29.47%
2016-03-27,425.454959848042,4528461,2.6288535909193036,0.6559506318650816,0.7308,29.47%
2016-03-28,422.917446814728,4537335,2.626255601673434,0.6568008452304104,0.7342,29.52%
2016-03-29,415.863828755114,4533321,2.6189511476907095,0.6564164721124897,0.7412,29.49%
2016-03-30,412.777697779076,4533863,2.6157162244884984,0.6564683928873349,0.7444,29.49%
2016-03-31,415.956811221508,4547445,2.6190482401894917,0.6577674551041958,0.7424,29.57%
2016-04-01,417.20066025716,4549322,2.6203449870646907,0.657946677184766,0.7413,29.57%
2016-04-02,419.763056691993,4531034,2.6230042137108467,0.6561973210529408,0.7369,29.45%
2016-04-03,420.073578901227,4525084,2.6233253668551813,0.6556266455076041,0.7360,29.40%
2016-04-04,419.540727878434,4512912,2.622774127344193,0.6544568650319955,0.7354,29.32%
2016-04-05,422.50136440678,4515084,2.6258281157789156,0.6546658344717015,0.7325,29.32%
2016-04-06,421.907191233197,4503643,2.625216927814399,0.6535639570486748,0.7320,29.24%
2016-04-07,421.467220046756,4525126,2.624763802670344,0.6556306764346743,0.7346,29.37%
2016-04-08,418.643460549386,4428704,2.6218443116687653,0.6462766544408851,0.7281,28.74%
2016-04-09,418.758635359439,4407310,2.6219637758664787,0.6441735988544735,0.7259,28.59%
2016-04-10,421.954488544711,4431118,2.6252656110569568,0.6465133153817613,0.7249,28.74%
2016-04-11,423.273044009351,4435227,2.626620611467731,0.6469158524258075,0.7240,28.76%
2016-04-12,427.427664582116,4426127,2.6308626277637934,0.64602387109325,0.7189,28.69%
2016-04-13,424.87251811806,4417971,2.6282586406784256,0.645222860792702,0.7207,28.63%
2016-04-14,425.8565949737,4416029,2.6292633772795737,0.6450319167362287,0.7195,28.61%
2016-04-15,430.724418760959,4413997,2.634199493616616,0.6448320336548414,0.7143,28.59%
2016-04-16,432.216313033314,4399968,2.635701154325687,0.643449517969379,0.7114,28.50%
2016-04-17,429.339968731736,4404249,2.632801320325815,0.6438718644025836,0.7148,28.52%
2016-04-18,429.656933664524,4406058,2.6331218246888235,0.6440502097721158,0.7146,28.52%
2016-04-19,437.568726183518,4405823,2.6410462746341468,0.6440270457726766,0.7067,28.51%
2016-04-20,442.661653302163,4391634,2.646071901738084,0.6426261387271595,0.7002,28.41%
2016-04-21,452.164702805377,4392753,2.6552966571354752,0.6427367840181464,0.6911,28.41%
2016-04-22,448.134421332554,4401538,2.6514083034771025,0.6436044556229623,0.6959,28.47%
2016-04-23,453.914722969024,4404000,2.6569742695472227,0.6438473102997142,0.6906,28.47%
2016-04-24,463.382871420222,4418694,2.6659399764000846,0.6452939271760303,0.6830,28.56%
2016-04-25,465.31600666277,4432671,2.667747992326406,0.6466654984577116,0.6826,28.65%
2016-04-26,469.60876452367,4440838,2.67173619375222,0.647464930573062,0.6794,28.69%
2016-04-27,445.741113091759,4439335,2.6490826932412577,0.6473179188847685,0.7019,28.68%
2016-04-28,451.060061776739,4442556,2.654234375051947,0.647632910948403,0.6971,28.69%
2016-04-29,457.009965225015,4448532,2.6599256700809,0.6482167189626037,0.6920,28.72%
2016-04-30,449.900484511981,4442528,2.6531164608712046,0.6476301737214971,0.6982,28.68%
2016-05-01,455.010731151374,4458532,2.658021639349131,0.6491918880292555,0.6949,28.77%
2016-05-02,444.933061192285,4462017,2.6482946776291585,0.6495312205852299,0.7049,28.79%
2016-05-03,451.628850379895,4464299,2.654781677186903,0.6497532741242921,0.6987,28.80%
2016-05-04,448.367967562829,4370085,2.6516345780361634,0.640489884263775,0.6925,28.18%
