Date,BTC Price,Bubble Index,Google Trends,Difficulty,Transactions,Sent By Address,Tweets
2018-04-16,8104,34.74550552,53.479,3839316899030,195965,290607,56538
2018-04-17,8075,33.13415494,51.019,3839316899030,201658,302472,56111
2018-04-18,8085,33.14878056,52.442,3839316899030,200580,310360,56720
2018-04-19,8242,32.43662353,54.169,3839316899030,213345,337332,57013
2018-04-20,8464,33.74527656,54.169,3839316899030,207640,340884,57190
2018-04-21,8820,38.37137015,51.752,3839316899030,193816,294358,56176
2018-04-22,8913,42.08653746,49.292,3839316899030,171710,261505,59404
2018-04-23,8925,35.91494777,53.824,3839316899030,226200,331041,59885
2018-04-24,9325,37.42951853,64.312,3839316899030,254334,367809,67323
2018-04-25,9231,40.21498985,59.78,3839316899030,213032,323457,65523
2018-04-26,8894,35.95240233,50.328,3839316899030,216591,328935,64330
2018-04-27,9228,36.18316419,49.292,3943557223452,210977,339430,55754
2018-04-28,9249,36.71374728,43.335,4022059196165,203553,300783,49473
2018-04-29,9365,40.03194716,45.45,4022059196165,180640,282875,46959
2018-04-30,9304,35.48889772,46.832,4022059196165,214952,330033,49151
2018-05-01,9004,34.96717025,46.972,4022059196165,199801,325491,49777
2018-05-02,9128,35.07466809,46.972,4022059196165,212156,321446,48137
2018-05-03,9387,34.65722077,47.663,4022059196165,228370,347085,50882
2018-05-04,9670,37.086573,47.663,4022059196165,218931,346532,57751
2018-05-05,9844,40.49753119,46.972,4022059196165,202542,306916,50536
2018-05-06,9658,43.55279905,44.9,4022059196165,171624,263695,47589
2018-05-07,9367,38.34433568,49.735,4022059196165,204913,310146,53424
2018-05-08,9282,35.7076787,48.353,4022059196165,217671,332058,52302
2018-05-09,9210,36.12484922,44.9,4022059196165,206419,317641,54594
2018-05-10,9288,36.28693438,46.095,4022059196165,208807,323452,53621
2018-05-11,8725,32.83358117,54.005,4138123233246,213497,350948,55128
2018-05-12,8438,33.0179948,44.524,4143878474754,181889,299097,48718
2018-05-13,8566,36.68436303,39.999,4143878474754,158646,252832,46131
2018-05-14,8595,32.02400782,46.976,4143878474754,209565,324113,52460
2018-05-15,8652,31.01016251,44.42,4143878474754,214633,332794,50376
2018-05-16,8291,29.86229149,43.833,4143878474754,208284,318685,49167
2018-05-17,8297,31.3639298,42.555,4143878474754,192551,297192,47708
2018-05-18,8115,27.29393923,43.194,4143878474754,211348,345068,46685
2018-05-19,8266,31.93875476,35.232,4143878474754,173120,264757,40643
2018-05-20,8378,34.30870797,35.819,4143878474754,158519,253673,41628
2018-05-21,8476,30.5891586,40.292,4143878474754,202490,307425,44301
2018-05-22,8261,30.03185916,43.246,4143878474754,203186,306102,44097
2018-05-23,7816,27.45405683,51.501,4143878474754,223034,336212,49303
2018-05-24,7551,26.56283574,47.563,4219142059013,206682,308952,46043
2018-05-25,7507,24.80104706,42.209,4306949573982,196005,314824,42093
2018-05-26,7517,28.3382418,35.871,4306949573982,158621,246235,38020
2018-05-27,7346,29.63719072,37.494,4306949573982,144140,232294,43809
2018-05-28,7274,25.63742868,42.848,4306949573982,188907,281734,44801
2018-05-29,7311,24.70488484,44.075,4306949573982,204630,302240,46903
2018-05-30,7454,25.00261835,40.534,4306949573982,203903,305672,51863
2018-05-31,7517,24.11478851,38.427,4306949573982,209356,311574,47154
2018-06-01,7501,21.74730886,36.165,4306949573982,205315,358172,45316
2018-06-02,7615,27.05854897,33.315,4306949573982,174345,262542,41760
2018-06-03,7706,29.06321496,34.593,4306949573982,163280,250918,41999
2018-06-04,7594,24.14736296,36.51,4306949573982,209733,309209,46104
2018-06-05,7513,23.22440552,37.391,4415593341674,212726,313199,46860
2018-06-06,7619,21.98908119,36.804,4940704885522,206270,306657,45323
2018-06-07,7708,22.84666204,36.458,4940704885522,207484,298396,48259
2018-06-08,7650,21.47649063,34.938,4940704885522,200234,322562,46310
2018-06-09,7653,24.14028766,31.743,4940704885522,171163,257158,38889
2018-06-10,7150,23.08582419,43.729,4940704885522,179682,268821,40585
2018-06-11,6767,21.91400815,58.725,4940704885522,213056,305167,45487
2018-06-12,6775,19.61478769,46.98,4940704885522,214450,305169,46551
2018-06-13,6459,19.74048864,54.027,4940704885522,211686,310270,51652
2018-06-14,6515,18.77740257,47.567,4940704885522,209876,300055,47079
2018-06-15,6567,16.5834628,40.52,4940704885522,205708,319708,39786
2018-06-16,6482,19.35026611,34.648,4940704885522,158924,236918,36471
2018-06-17,6534,20.82814017,34.061,4940704885522,144751,221941,37164
2018-06-18,6543,18.00761117,39.933,4940704885522,196141,293509,46282
2018-06-19,6737,18.84202707,38.759,5024546460934,191650,284587,45018
2018-06-20,6698,17.62487815,38.759,5077499034879,198734,292501,41009
2018-06-21,6755,17.30785065,35.822,5077499034879,197943,288655,38835
2018-06-22,6382,16.31502339,44.044,5077499034879,203993,313575,41721
2018-06-23,6146,16.85320554,38.171,5077499034879,163135,253172,36776
2018-06-24,6044,18.32070711,44.631,5077499034879,157851,238618,36953
2018-06-25,6225,15.78069463,40.52,5077499034879,200016,288105,42286
2018-06-26,6233,15.78588282,38.171,5077499034879,195258,281619,43429
2018-06-27,6128,14.9450519,36.41,5077499034879,187980,279473,40206
2018-06-28,6120,15.16247664,36.997,5077499034879,187467,278808,41574
2018-06-29,5935,14.87779445,46.98,5077499034879,197730,312160,41392
2018-06-30,6382,17.54696776,39.933,5077499034879,180924,259649,35882
2018-07-01,6388,18.10110371,34.648,5077499034879,156100,233818,32183
2018-07-02,6479,16.08922777,39.346,5172892177080,199153,297658,40449
2018-07-03,6614,15.26863944,39.346,5363678461481,216631,316366,43042
2018-07-04,6592,15.14728074,36.997,5363678461481,206654,302945,40065
2018-07-05,6602,15.81497285,38.171,5363678461481,199463,292697,38128
2018-07-06,6569,13.49436757,35.235,5363678461481,200833,345926,38468
2018-07-07,6611,16.37305255,30.537,5363678461481,170004,247309,32273
2018-07-08,6759,18.46264493,32.886,5363678461481,155527,236917,31005
2018-07-09,6739,15.36782296,34.648,5363678461481,206410,298534,37804
2018-07-10,6516,14.19156905,36.41,5363678461481,215914,310399,39826
2018-07-11,6400,14.04783833,34.061,5363678461481,202468,294333,39901
2018-07-12,6252,13.97860962,36.997,5363678461481,203394,288489,39007
2018-07-13,6256,12.17355716,35.235,5363678461481,207761,332741,37794
2018-07-14,6253,13.89630531,31.124,5363678461481,176342,258527,30839
2018-07-15,6342,15.29398705,29.95,5363678461481,161018,244735,32485
2018-07-16,6537,14.77699251,36.41,5363678461481,207722,307832,41799
2018-07-17,6889,17.39503113,46.98,5199615302175,233807,347433,45432
2018-07-18,7413,20.48140309,52.853,5178671069072,238595,354411,42923
2018-07-19,7399,19.67728335,45.218,5178671069072,224868,334321,39629
2018-07-20,7430,18.41901319,41.108,5178671069072,225375,349367,38529
2018-07-21,7353,20.29352662,35.235,5178671069072,184666,278248,33267
2018-07-22,7455,22.09911141,34.648,5178671069072,166947,259294,32189
2018-07-23,7681,20.56796592,44.044,5178671069072,229314,337411,39877
2018-07-24,8068,23.22344814,55.789,5178671069072,259199,373162,48202
2018-07-25,8254,23.21269643,51.678,5178671069072,250031,366994,41673
2018-07-26,8199,23.31350995,45.806,5178671069072,231514,336121,39978
2018-07-27,8021,21.86814421,46.393,5178671069072,229230,354144,37373
2018-07-28,8180,24.57711562,36.41,5178671069072,188093,277322,31763
2018-07-29,8206,24.62887507,36.41,5595791656328,168237,258120,32179
2018-07-30,8142,19.38931906,41.108,5949437371610,230790,338738,37855
2018-07-31,7929,17.99423426,41.695,5949437371610,242830,350430,38962
2018-08-01,7580,16.60375283,41.108,5949437371610,240894,346347,39603
2018-08-02,7598,16.65434883,37.584,5949437371610,224720,332219,37572
2018-08-03,7403,15.36197132,39.933,5949437371610,229693,365863,39186
2018-08-04,7260,16.89884699,37.584,5949437371610,191481,294280,33342
2018-08-05,7009,16.82154457,35.822,5949437371610,172021,259845,30523
2018-08-06,7006,14.82584869,39.933,5949437371610,218476,319567,35064
2018-08-07,7000,14.19506992,41.108,5949437371610,232894,336628,34996
2018-08-08,6454,13.26550435,49.329,5949437371610,235154,347122,36169
2018-08-09,6398,12.44312818,42.869,5949437371610,222177,325293,34503
2018-08-10,6414,10.61229225,41.243,5949437371610,225972,388720,34108
2018-08-11,6195,11.4410783,41.795,6197839919507,192268,308359,29578
2018-08-12,6316,11.75673521,35.721,6389316883512,164889,274605,28188
2018-08-13,6356,10.12026509,41.572,6389316883512,222079,353670,31628
2018-08-14,6064,9.86390873,51.148,6389316883512,247486,400997,36996
2018-08-15,6377,9.93750207,45.786,6389316883512,245905,399044,35084
2018-08-16,6351,9.19344362,39.795,6389316883512,232177,375807,33037
2018-08-17,6474,8.7575462,37.996,6389316883512,233642,398786,32168
2018-08-18,6459,10.35023312,33.703,6389316883512,190775,311152,27953
2018-08-19,6412,10.93659186,32.422,6389316883512,167255,289665,26854
2018-08-20,6462,9.64946174,36.218,6389316883512,214833,360700,33467
2018-08-21,6411,10.08241013,38.558,6389316883512,217629,350373,33425
2018-08-22,6592,10.32916299,41.642,6389316883512,230173,384466,32026
2018-08-23,6445,10.2067186,37.994,6389316883512,217203,348837,33815
2018-08-24,6566,8.9596076,35.676,6505039002077,219702,377112,29804
2018-08-25,6731,9.80517897,32.792,6727225469723,196285,329328,26122
2018-08-26,6691,10.65040849,31.187,6727225469723,172574,289665,23840
2018-08-27,6733,9.21758831,35.457,6727225469723,223471,364359,28754
2018-08-28,6997,11.4387029,43.048,6727225469723,237886,386349,33359
2018-08-29,7067,10.39793263,38.632,6727225469723,237369,399720,31756
2018-08-30,6947,10.71708342,38.651,6727225469723,231237,367183,31447
2018-08-31,6994,9.47194188,35.289,6727225469723,236921,400302,32099
2018-09-01,7114,11.0593575,33.14,6727225469723,213180,345422,30166
2018-09-02,7249,13.70387152,35.01,6727225469723,187001,300138,29111
2018-09-03,7269,12.25013346,35.974,6727225469723,222753,353799,34835
2018-09-04,7332,12.66928149,39.466,6727225469723,232139,368218,35005
2018-09-05,7145,12.66010879,46.964,6727225469723,246345,391342,35456
2018-09-06,6442,10.90232857,52.197,6727225469723,252111,397271,37078
2018-09-07,6463,8.25148127,41.414,6971177230938,230638,407249,33033
2018-09-08,6380,8.00042669,34.182,7019199231177,204278,329828,28446
2018-09-09,6308,8.86028588,34.613,7019199231177,188749,304565,30519
2018-09-10,6307,8.00758305,37.592,7019199231177,222731,355359,33868
2018-09-11,6312,7.34613005,37.589,7019199231177,237430,371939,32809
2018-09-12,6287,7.89816847,41.156,7019199231177,233107,364603,29716
2018-09-13,6450,8.35418034,39.605,7019199231177,234061,368700,32269
2018-09-14,6507,8.12707101,36.991,7019199231177,223118,369629,31041
2018-09-15,6523,7.65314736,31.338,7019199231177,210931,334501,27319
2018-09-16,6491,8.932042,30.005,7019199231177,179344,288325,26995
2018-09-17,6408,6.75040235,34.095,7019199231177,240017,372434,31037
2018-09-18,6307,6.13309013,33.62,7019199231177,244117,374845,30885
2018-09-19,6352,6.31850164,34.437,7019199231177,250881,377146,31000
2018-09-20,6423,6.19666863,33.873,7031329605789,253520,395059,32268
2018-09-21,6667,6.69632151,38.099,7152633351906,272907,446512,34302
2018-09-22,6714,7.67593431,32.948,7152633351906,225382,357775,27695
2018-09-23,6712,8.72068595,30.373,7152633351906,200169,314240,29057
2018-09-24,6645,7.38120361,32.824,7152633351906,237522,366739,32186
2018-09-25,6424,6.33261277,34.066,7152633351906,251944,385340,33771
2018-09-26,6470,6.68779187,33.766,7152633351906,243788,374935,32810
2018-09-27,6528,6.49509144,33.155,7152633351906,248543,381688,31898
2018-09-28,6683,6.15768741,32.706,7152633351906,254085,410622,29550
2018-09-29,6568,6.62570054,27.661,7152633351906,218187,341246,28728
2018-09-30,6610,7.3330704,27.573,7152633351906,208047,320355,27646
2018-10-01,6610,6.36936022,29.85,7152633351906,242662,376533,31878
2018-10-02,6579,6.31896355,30.597,7152633351906,244635,378327,31648
2018-10-03,6484,6.00928056,30.301,7152633351906,242158,375458,31711
2018-10-04,6583,6.14437227,30.975,7364268059356,243007,387022,34224
2018-10-05,6584,5.25560684,29.469,7454968648263,244589,410781,34221
2018-10-06,6598,5.86700149,26.358,7454968648263,214718,350165,29246
2018-10-07,6580,5.24612323,24.496,7454968648263,219589,352359,28503
2018-10-08,6630,6.48522234,30.053,7454968648263,247906,371263,37692
2018-10-09,6639,6.88978028,30.635,7454968648263,235732,359464,35538
2018-10-10,6581,6.20658889,31.568,7454968648263,244801,379195,33842
2018-10-11,6284,6.33394006,41.327,7454968648263,262308,397132,32278
2018-10-12,6278,4.6830688,32.964,7454968648263,243042,394978,28937
2018-10-13,6288,5.68546712,28.218,7454968648263,204956,320646,27760
2018-10-14,6335,6.43610588,27.112,7454968648263,191145,296683,28150
2018-10-15,6614,6.92508211,37.259,7454968648263,266783,395341,35275
2018-10-16,6642,6.2494195,31.919,7454968648263,257832,385557,35006
2018-10-17,6609,5.66539278,30.717,7454968648263,260224,386912,33145
2018-10-18,6595,5.5775682,30.345,7427362643332,253312,379011,30155
2018-10-19,6514,5.22850627,30.178,7182852313938,253684,392887,28097
2018-10-20,6526,5.37042697,25.889,7182852313938,227678,341471,23204
2018-10-21,6574,6.35735487,25.65,7182852313938,211367,311580,22298
2018-10-22,6537,5.58973719,29.475,7182852313938,255169,379521,30300
2018-10-23,6511,5.76898014,30.084,7182852313938,253309,374427,30702
2018-10-24,6530,5.84452887,30.29,7182852313938,253978,371663,29969
2018-10-25,6502,5.24012832,29.818,7182852313938,254462,371084,25693
2018-10-26,6493,4.55866883,28.265,7182852313938,252859,390481,25493
2018-10-27,6491,4.87964013,25.793,7182852313938,233613,337030,20631
2018-10-28,6483,5.08370385,23.789,7182852313938,219720,319437,20711
2018-10-29,6406,4.52769981,30.443,7182852313938,269608,387488,26541
2018-10-30,6331,3.52344347,29.545,7182852313938,283173,399667,25290
2018-10-31,6330,4.54834108,31.48,7182852313938,288120,404384,33944
2018-11-01,6361,4.29205492,29.905,7183013626018,281787,400937,31618
2018-11-02,6410,2.63371951,29.267,7184404942702,292561,440762,22288
2018-11-03,6385,3.40397422,25.715,7184404942702,249403,364285,18645
2018-11-04,6414,6.05268178,29.6,7184404942702,226124,326880,24207
2018-11-05,6451,3.69983272,32.025,7184404942702,296139,421388,23158
2018-11-06,6454,4.2003876,31.446,7184404942702,285323,409407,25550
2018-11-07,6547,4.20649156,30.675,7184404942702,293604,408338,24951
2018-11-08,6503,4.47014093,30.057,7184404942702,277476,389692,24614
2018-11-09,6429,3.58630916,29.728,7184404942702,283769,419459,25018
2018-11-10,6424,3.89607966,25.063,7184404942702,252368,350669,20709
2018-11-11,6411,4.24196383,25.533,7184404942702,246845,327589,18630
2018-11-12,6426,3.36718324,28.993,7184404942702,299866,395198,23212
2018-11-13,6405,4.2674691,30.021,7184404942702,279040,382180,25340
2018-11-14,6158,7.13166035,47.768,7184404942702,292620,405842,34169
2018-11-15,5605,6.19127232,54.469,7184404942702,291398,406523,30694
2018-11-16,5612,3.46552226,41.489,7175974755380,282998,410160,28077
2018-11-17,5571,3.79848442,34.289,6653303141406,262504,334661,23964
2018-11-18,5633,4.28585462,31.487,6653303141406,239680,302074,21832
2018-11-19,5285,7.3012493,53.775,6653303141406,267845,366022,39010
2018-11-20,4632,8.32217484,77.947,6653303141406,288318,426623,36659
2018-11-21,4528,5.12953605,60.39,6653303141406,254837,366816,30984
2018-11-22,4541,1.86176794,45.202,6653303141406,265994,354782,27754
2018-11-23,4325,0.73728841,45.856,6653303141406,275136,366399,26345
2018-11-24,4310,0.66745961,42.349,6653303141406,249874,315002,22902
2018-11-25,3850,3.69502661,64.303,6653303141406,239129,313928,26859
2018-11-26,3933,3.37029838,63.738,6653303141406,256951,357244,29115
2018-11-27,3776,1.46499197,57.323,6653303141406,268402,352000,29976
2018-11-28,4118,2.02440656,52.904,6653303141406,254338,353761,29142
2018-11-29,4271,1.43983679,46.745,6653303141406,246121,356327,28709
2018-11-30,4129,-0.30395339,42.937,6653303141406,250056,361449,25626
2018-12-01,4140,-0.67030927,37.667,6653303141406,241723,326499,26347
2018-12-02,4192,-0.96020783,33.301,6653303141406,222559,286816,21596
2018-12-03,4004,0.4467371,42.75,6194015746026,240538,335694,27894
2018-12-04,3981,-0.43715617,41.989,5646403851535,270051,389168,25332
2018-12-05,3900,-0.09614841,40.599,5646403851535,256371,347284,27357
2018-12-06,3756,-5.8813184,44.869,5646403851535,279519,380955,0
2018-12-07,3415,0.81876159,57.279,5646403851535,253776,384328,28638
2018-12-08,3449,-1.25659435,42.659,5646403851535,230977,304682,22270
2018-12-09,3561,-1.35157417,38.351,5646403851535,238441,288600,23363
2018-12-10,3554,-1.6753166,42.584,5646403851535,258229,347389,22818
2018-12-11,3459,-2.3591945,40.617,5646403851535,251362,342857,22603
2018-12-12,3483,-2.88678175,38.696,5646403851535,261303,346319,21876
2018-12-13,3433,-2.89635505,40.475,5646403851535,268291,350275,21792
2018-12-14,3302,-2.88843309,43.602,5646403851535,275655,370201,24445
2018-12-15,3256,-4.10890138,38.208,5646403851535,262730,324051,18577
2018-12-16,3298,-3.27257564,36.314,5646403851535,226338,291162,19526
2018-12-17,3417,-2.53603189,44.181,5646403851535,298663,373503,24940
2018-12-18,3575,-1.54589766,43.153,5621092245587,266117,369457,25600
2018-12-19,3813,0.26565241,47.327,5106422924660,302243,393812,26446
2018-12-20,3984,1.55707571,48.914,5106422924660,287138,377916,24630
2018-12-21,4034,0.4090295,43.645,5106422924660,280448,388449,22143
2018-12-22,3919,-0.41228006,36.333,5106422924660,251041,312429,17737
2018-12-23,4039,0.44342276,36.116,5106422924660,250563,294048,17701
2018-12-24,4175,1.51141496,41.168,5106422924660,272145,328420,21198
2018-12-25,3829,0.06667093,38.724,5106422924660,264893,278015,18394
2018-12-26,3833,-0.98613447,37.079,5106422924660,281148,311923,19107
2018-12-27,3766,-1.75178049,38.225,5106422924660,299846,342792,19522
2018-12-28,3746,-2.31893325,38.309,5106422924660,308100,380252,20589
