Date,VOCD,Reserve Risk Index,HODL Bank,MVOCD
2015-12-03,127.03754878,0.00158069,228513.46444892,130.64784073
2015-12-04,144.98269419,0.00158797,228746.05823998,130.64784073
2015-12-05,172.16758677,0.00170024,229004.77335804,130.64784073
2015-12-06,287.34277301,0.00171555,229267.44464706,130.64784073
2015-12-07,145.68411045,0.00172240,229532.14339458,130.64784073
2015-12-08,103.58189296,0.00180052,229821.25831904,124.68373597
2015-12-09,530.63440737,0.00181489,230114.20725432,124.68373597
2015-12-10,155.07530060,0.00180434,230405.25344267,124.68373597
2015-12-11,277.99126927,0.00196703,230734.43118683,124.68373597
2015-12-12,164.53259948,0.00188650,231039.63906848,130.64784073
2015-12-13,182.31666684,0.00187774,231343.39469414,130.64784073
2015-12-14,683.80390968,0.00191232,231651.91961277,134.46677103
2015-12-15,218.73479472,0.00200283,231980.22630382,136.31118066
2015-12-16,140.57949275,0.00195502,232295.10557386,139.26322236
2015-12-17,130.32947824,0.00196135,232615.03452781,136.31118066
2015-12-18,117.48186018,0.00198837,232941.89911687,136.31118066
2015-12-19,443.40206705,0.00197802,233264.03580246,139.26322236
2015-12-20,92.52884120,0.00189305,233566.92657017,139.26322236
2015-12-21,176.38174325,0.00187136,233861.78560616,142.78109347
2015-12-22,158.39925581,0.00185892,234151.72058285,145.33340232
2015-12-23,183.20286767,0.00188815,234444.00660439,150.37970552
2015-12-24,216.36524557,0.00194203,234743.14803922,156.73727820
2015-12-25,392.62999655,0.00193892,235037.40093741,161.46592764
2015-12-26,104.24033256,0.00177744,235294.15654133,161.46592764
2015-12-27,88.53932068,0.00179447,235560.12515763,156.73727820
2015-12-28,103.39928423,0.00178545,235824.44075904,156.73727820
2015-12-29,83.62776673,0.00182695,236099.04350217,156.73727820
2015-12-30,84.31822501,0.00180246,236368.34987096,156.73727820
2015-12-31,108.88962748,0.00181573,236641.28974618,156.73727820
2016-01-01,50.15360706,0.00183466,236925.58804708,150.37970552
2016-01-02,54.72716051,0.00183146,237209.64821883,150.37970552
2016-01-03,108.90222988,0.00181118,237489.40469332,150.37970552
2016-01-04,102.59815369,0.00182290,237779.72186278,143.13180160
2016-01-05,143.22029176,0.00181740,238070.49147316,141.89989226
2016-01-06,114.24412050,0.00180679,238365.71485733,135.45448550
2016-01-07,1333.35740869,0.00192393,238683.02390517,141.89989226
2016-01-08,394.11796257,0.00190018,238995.25843664,141.89989226
2016-01-09,72.77945267,0.00187976,239309.64916739,135.45448550
2016-01-10,337.02590059,0.00187203,239622.77489814,135.45448550
2016-01-11,190.15220662,0.00187147,239936.35347168,135.45448550
2016-01-12,124.39078421,0.00183878,240250.76149767,127.36013123
2016-01-13,340.70153453,0.00179713,240555.71201167,127.36013123
2016-01-14,73.13179900,0.00178450,240864.59891420,120.93632219
2016-01-15,405.49605701,0.00152553,241111.48579189,120.93632219
2016-01-16,208.34860256,0.00160773,241378.62067426,120.93632219
2016-01-17,92.01152515,0.00158285,241641.78530840,119.31745236
2016-01-18,106.09215531,0.00159091,241915.07729977,111.57317519
2016-01-19,200.91646371,0.00156153,242173.92157243,119.31745236
2016-01-20,165.63312350,0.00173470,242475.22704424,119.31745236
2016-01-21,199.36210961,0.00168598,242765.20805156,119.31745236
2016-01-22,1032.36514651,0.00156792,243026.93705858,119.31745236
2016-01-23,643.59401022,0.00158808,243293.99020879,119.31745236
2016-01-24,154.32425707,0.00165633,243578.11968309,119.31745236
2016-01-25,399.83661486,0.00160758,243836.30024241,133.80553799
2016-01-26,269.33004538,0.00160253,244078.67090313,148.77227441
2016-01-27,163.89283128,0.00161525,244314.18988933,159.10854417
2016-01-28,247.94839847,0.00154952,244528.32790755,164.76297739
2016-01-29,151.59370820,0.00154857,244742.56492498,164.76297739
2016-01-30,230.14543442,0.00154021,244941.93503900,177.89266506
2016-01-31,119.42628004,0.00149448,245130.38406155,177.89266506
2016-02-01,330.91142472,0.00151330,245306.85033852,194.75715811
2016-02-02,104.77664630,0.00151915,245485.02081162,194.75715811
2016-02-03,93.15852342,0.00149842,245658.36186011,194.75715811
2016-02-04,189.87812928,0.00158519,245853.32778324,194.75715811
2016-02-05,156.62211968,0.00156232,246042.96903911,194.75715811
2016-02-06,131.26440900,0.00152148,246227.58542668,190.01516795
2016-02-07,114.91816735,0.00152239,246424.98371788,177.75562639
2016-02-08,92.47820412,0.00150360,246618.04244182,177.75562639
2016-02-09,176.43915978,0.00151329,246820.51791304,171.03614164
2016-02-10,170.43087176,0.00153455,247031.56852703,168.03199763
2016-02-11,291.20728721,0.00152745,247235.77267637,173.43501577
2016-02-12,135.60224859,0.00154494,247450.03513520,168.03199763
2016-02-13,121.64392549,0.00157304,247671.60157004,168.03199763
2016-02-14,114.21861379,0.00163828,247912.98926213,164.76297739
2016-02-15,347.97467606,0.00160899,248147.49390339,164.76297739
2016-02-16,283.83601702,0.00163872,248386.49721522,168.03199763
2016-02-17,242.23218224,0.00167046,248628.38631284,173.43501577
2016-02-18,98.36455768,0.00169273,248881.64397819,168.03199763
2016-02-19,276.90120140,0.00168438,249127.83549096,173.43501577
2016-02-20,173.46536870,0.00176505,249396.08313081,171.94812023
2016-02-21,136.64296078,0.00175721,249667.63989197,167.16185152
2016-02-22,178.97087263,0.00175058,249938.01333554,167.16185152
2016-02-23,139.33035534,0.00167885,250190.88407662,167.16185152
2016-02-24,272.27893047,0.00169295,250447.71733761,167.16185152
2016-02-25,276.78862639,0.00169160,250704.64635633,167.16185152
2016-02-26,161.76569035,0.00172037,250970.31031724,166.09828106
2016-02-27,115.85584087,0.00172322,251244.06425822,159.19390501
2016-02-28,303.02130261,0.00172200,251511.06823988,166.09828106
2016-02-29,380.95026559,0.00173870,251782.74583141,166.09828106
2016-03-01,1116.78059837,0.00171719,252043.60557834,171.94812023
2016-03-02,282.22053079,0.00167693,252294.73724750,171.94812023
2016-03-03,417.73653518,0.00166021,252539.05380460,174.95226424
2016-03-04,262.51766939,0.00161408,252769.33894269,177.70501620
2016-03-05,769.60247007,0.00157048,252988.94838043,177.70501620
2016-03-06,243.46506155,0.00159453,253182.05204046,210.60152744
2016-03-07,373.92497815,0.00163105,253352.43278472,242.84862190
2016-03-08,278.53172556,0.00162291,253510.86737249,252.99136547
2016-03-09,355.38841330,0.00162638,253656.00977607,267.39829993
2016-03-10,363.29298150,0.00164044,253797.81692633,274.53377843
2016-03-11,204.73362011,0.00165199,253942.79508215,274.53377843
2016-03-12,175.21098318,0.00161467,254085.66094552,267.39829993
2016-03-13,232.40252976,0.00161982,254230.06852805,267.39829993
2016-03-14,297.34027902,0.00163158,254370.56170690,274.53377843
2016-03-15,242.01187368,0.00163162,254511.29432876,274.53377843
2016-03-16,221.62892803,0.00163757,254660.92014730,267.39829993
2016-03-17,209.62183899,0.00164271,254826.53414565,252.99136547
2016-03-18,186.59857593,0.00160365,254982.44436758,252.99136547
2016-03-19,137.47310000,0.00160354,255138.57743197,252.99136547
2016-03-20,107.72794951,0.00161396,255307.89591818,242.73846762
2016-03-21,374.58960236,0.00161118,255466.50632676,252.99136547
2016-03-22,255.68736277,0.00162967,255623.98546451,259.10251608
2016-03-23,101.57722558,0.00163177,255782.26124797,259.10251608
2016-03-24,154.24725132,0.00161587,255936.71897180,259.10251608
2016-03-25,254.78237375,0.00162584,256097.85734738,255.23486826
2016-03-26,192.44363260,0.00162653,256265.55672640,249.12371765
2016-03-27,114.42487534,0.00165907,256441.88796860,249.12371765
2016-03-28,208.95994083,0.00164806,256615.68169777,249.12371765
2016-03-29,158.33154771,0.00161948,256788.80705890,242.73846762
2016-03-30,199.93177014,0.00160636,256964.37755496,237.20720172
2016-03-31,255.10550018,0.00161761,257143.12716446,237.20720172
2016-04-01,187.77592413,0.00162125,257333.31209583,227.01572889
2016-04-02,126.09410402,0.00162991,257537.44976900,215.62538351
2016-04-03,162.66513718,0.00162978,257748.23245799,209.29088991
2016-04-04,118.24382143,0.00162637,257960.92640540,206.84678047
2016-04-05,171.50942175,0.00163645,258181.09507468,202.33269512
2016-04-06,264.30248503,0.00163276,258400.66957079,202.33269512
2016-04-07,621.98808413,0.00162968,258619.80409571,202.33269512
2016-04-08,140.46803657,0.00161737,258842.25985489,196.18770137
2016-04-09,75.65674034,0.00161639,259070.90871189,190.10977836
2016-04-10,353.96567270,0.00162727,259302.75342207,190.10977836
2016-04-11,177.73047644,0.00163088,259535.91668772,190.10977836
2016-04-12,266.24413322,0.00164539,259773.23457394,190.10977836
2016-04-13,116.31036728,0.00163406,260010.91984203,187.18725003
2016-04-14,111.64865246,0.00163631,260254.61191082,182.16452618
2016-04-15,117.24780062,0.00165338,260510.71638049,174.61994910
2016-04-16,153.76535079,0.00165742,260775.84541405,167.08727947
2016-04-17,93.64739128,0.00164470,261044.68704034,160.49834245
2016-04-18,122.22978220,0.00164422,261313.84563156,160.49834245
2016-04-19,124.27800305,0.00167272,261590.91601530,160.49834245
2016-04-20,179.70414845,0.00169037,261873.07932615,160.49834245
2016-04-21,125.40714204,0.00172471,262168.95462944,156.28939951
2016-04-22,196.82779100,0.00170746,262456.59070833,160.49834245
2016-04-23,119.79115026,0.00172755,262750.00708885,160.49834245
2016-04-24,199.10013860,0.00176156,263052.89161783,160.49834245
2016-04-25,408.48172162,0.00176686,263357.70928204,160.49834245
2016-04-26,216.80091455,0.00178111,263660.23076710,167.08727947
2016-04-27,161.28133942,0.00168877,263943.99864189,161.97323830
2016-04-28,206.92485158,0.00170709,264227.97142420,167.08727947
2016-04-29,179.99109759,0.00172771,264517.89410996,167.08727947
2016-04-30,100.86718812,0.00169898,264805.82135617,161.97323830
2016-05-01,167.53805927,0.00171638,265098.85884902,161.97323830
2016-05-02,102.49005203,0.00167658,265381.81867191,161.97323830
2016-05-03,81.93222559,0.00169992,265675.92417719,157.52334511
2016-05-04,182.51675217,0.00168585,265959.88244541,164.40969934
2016-05-05,97.75357004,0.00168764,266251.69517277,157.52334511
2016-05-06,186.59792803,0.00173207,266555.86569003,157.52334511
2016-05-07,300.84088393,0.00172886,266859.70418741,157.52334511
2016-05-08,100.30580298,0.00172695,267163.55971460,157.52334511
2016-05-09,171.66983097,0.00173281,267462.61224693,164.40969934
2016-05-10,258.93985708,0.00168471,267749.28221591,164.40969934
2016-05-11,231.22279950,0.00169340,268038.76882183,164.40969934
2016-05-12,158.17098506,0.00169791,268334.64991552,159.72616224
2016-05-13,133.24042398,0.00170211,268632.16565596,159.72616224
2016-05-14,262.10881395,0.00170352,268925.87548146,164.40969934
2016-05-15,75.44016136,0.00171181,269222.32350275,164.40969934
2016-05-16,235.66076133,0.00168909,269507.94363495,169.60394512
2016-05-17,1466.61108419,0.00168113,269785.80242227,175.68698971
2016-05-18,257.37869282,0.00168291,270060.44098336,179.84762302
2016-05-19,337.80875909,0.00161930,270316.91124562,181.25392488
2016-05-20,332.64568892,0.00163503,270574.75070476,184.55734010
2016-05-21,119.13939394,0.00163967,270834.27157186,184.55734010
2016-05-22,135.90257608,0.00162512,271093.57631583,181.25392488
2016-05-23,178.95117524,0.00163698,271356.52744823,181.25392488
2016-05-24,140.16166969,0.00164078,271622.73076676,179.47113641
2016-05-25,238.15333948,0.00165708,271893.80915752,179.47113641
2016-05-26,182.89622116,0.00166968,272168.77174349,179.47113641
2016-05-27,1048.74132149,0.00173171,272459.33793592,181.25392488
2016-05-28,353.69686151,0.00194609,272808.99460894,181.25392488
2016-05-29,442.29803189,0.00193133,273153.83783472,182.70648666
2016-05-30,263.02389131,0.00195060,273502.58390916,184.74707459
2016-05-31,335.14831166,0.00193899,273824.61723821,208.91036376
2016-06-01,322.26509624,0.00196117,274128.78913664,233.44178041
2016-06-02,634.67808516,0.00196323,274430.65332943,236.90705041
2016-06-03,189.16887483,0.00207515,274763.92226727,236.90705041
2016-06-04,144.58955853,0.00208747,275101.28141850,236.90705041
2016-06-05,236.81476675,0.00208808,275438.93500343,237.48405312
2016-06-06,416.91152721,0.00212431,275787.30809935,237.48405312
2016-06-07,427.53948854,0.00209501,276118.01132388,247.76601615
2016-06-08,211.62873074,0.00210921,276453.34289306,247.76601615
2016-06-09,237.02745045,0.00208496,276792.85419780,237.59039497
2016-06-10,265.50218572,0.00209225,277124.90317522,247.76601615
2016-06-11,247.89431429,0.00218198,277477.71622865,252.63650355
2016-06-12,1170.76442338,0.00241245,277888.36484961,259.74375338
2016-06-13,755.68800948,0.00253051,278332.48533568,260.20129206
2016-06-14,743.63682830,0.00245719,278753.17061657,264.26303851
2016-06-15,834.00914159,0.00248967,279154.28844403,293.88364098
2016-06-16,1070.30685772,0.00274443,279627.82483433,293.88364098
2016-06-17,459.23948070,0.00267814,280050.38407567,327.45539258
2016-06-18,352.88815888,0.00270353,280481.21746323,327.45539258
2016-06-19,262.49946968,0.00272915,280954.10095492,293.88364098
2016-06-20,583.42555013,0.00256799,281347.89170334,328.70670395
2016-06-21,578.84691526,0.00237724,281673.47767274,344.01823527
2016-06-22,310.19881559,0.00210990,281924.29241211,344.01823527
2016-06-23,224.65529024,0.00222417,282207.95203248,344.01823527
2016-06-24,248.99640016,0.00235066,282528.06078289,344.01823527
2016-06-25,708.49589119,0.00236481,282843.64095680,353.29251019
2016-06-26,146.73269327,0.00222666,283130.05696367,344.01823527
2016-06-27,275.65159526,0.00230106,283453.59506744,328.70670395
2016-06-28,151.12560025,0.00228067,283784.58187990,316.23195591
2016-06-29,149.14855730,0.00224770,284106.93626964,316.23195591
2016-06-30,769.89226822,0.00237036,284464.98912845,316.23195591
2016-07-01,194.80049518,0.00237849,284849.57630876,292.92520543
2016-07-02,239.31474863,0.00246332,285281.73873505,270.57689049
2016-07-03,127.98269187,0.00231925,285673.71193047,270.57689049
2016-07-04,158.05606472,0.00237638,286082.97749334,270.57689049
2016-07-05,375.36083746,0.00233251,286458.21826921,292.92520543
2016-07-06,222.03791273,0.00236226,286865.29271186,270.57689049
2016-07-07,277.99782968,0.00222833,287234.76905749,270.57689049
2016-07-08,388.82125935,0.00231223,287622.99605337,276.82471247
2016-07-09,550.90680836,0.00226384,287980.83964476,294.09832264
2016-07-10,489.23395798,0.00225446,288299.25549850,331.54348723
2016-07-11,584.46660810,0.00225331,288585.40359501,364.12449817
2016-07-12,158.94925479,0.00231903,288923.88323578,331.54348723
2016-07-13,155.74975389,0.00227570,289288.11852652,294.09832264
2016-07-14,138.51814988,0.00228157,289672.19977425,276.82471247
2016-07-15,126.70131591,0.00229861,290069.88291291,269.07553247
2016-07-16,101.47474018,0.00229027,290479.41060014,255.74793492
2016-07-17,258.52124116,0.00234126,290906.74138147,253.75882066
2016-07-18,154.76955419,0.00231731,291337.70438626,244.15557440
2016-07-19,428.92349473,0.00231232,291768.20917218,244.15557440
2016-07-20,206.98985049,0.00228370,292203.52951762,231.98501944
2016-07-21,127.05206421,0.00227869,292647.03465547,223.34660148
2016-07-22,215.37811778,0.00221975,293078.88955184,218.70801525
2016-07-23,151.16877126,0.00223960,293525.08351067,211.18398413
2016-07-24,295.26245370,0.00224983,293975.29350637,211.18398413
2016-07-25,245.26843797,0.00222512,294419.22910009,211.18398413
2016-07-26,193.35440055,0.00222011,294862.67145511,211.18398413
2016-07-27,235.08247662,0.00222234,295307.76261785,211.18398413
2016-07-28,197.86968939,0.00221873,295752.77508708,211.18398413
2016-07-29,232.58468958,0.00222004,296191.62463933,218.70801525
2016-07-30,214.99088292,0.00220934,296631.80186914,215.18450035
2016-07-31,174.96688426,0.00210343,297041.42185593,215.18450035
2016-08-01,166.34763548,0.00203912,297436.94073715,210.99036670
2016-08-02,470.09784338,0.00176989,297748.73738514,215.18450035
2016-08-03,267.11588746,0.00191327,298100.37641079,218.70801525
2016-08-04,676.60074675,0.00195514,298465.21055357,218.70801525
2016-08-05,165.07132556,0.00194518,298831.30585889,215.18450035
2016-08-06,152.38954247,0.00197451,299211.11089517,210.99036670
2016-08-07,260.57201299,0.00198512,299594.85285249,210.99036670
2016-08-08,152.34911311,0.00197220,299984.05236642,202.42976994
2016-08-09,130.93965242,0.00195732,300376.37245968,195.61204497
2016-08-10,197.09884778,0.00196152,300771.11459384,195.22662416
2016-08-11,115.16525651,0.00195768,301165.47385437,195.22662416
2016-08-12,109.79269918,0.00194720,301557.43887977,195.22662416
2016-08-13,102.19634644,0.00193863,301947.57583725,195.22662416
2016-08-14,146.57654129,0.00188998,302323.73627563,195.22662416
2016-08-15,91.70467443,0.00187173,302695.07409279,195.22662416
2016-08-16,308.65569543,0.00190847,303078.26239276,195.22662416
2016-08-17,160.41535870,0.00189043,303456.69951302,195.22662416
2016-08-18,162.30472500,0.00188669,303845.80206261,184.16064240
2016-08-19,287.49985275,0.00188656,304235.59987812,184.16064240
2016-08-20,862.33925810,0.00190990,304622.17032410,195.22662416
2016-08-21,116.28762881,0.00190412,305018.80187427,184.16064240
2016-08-22,132.83988455,0.00191531,305419.61312959,184.16064240
2016-08-23,147.03927756,0.00190506,305831.58361712,170.65725987
2016-08-24,157.36739629,0.00188967,306244.57596828,165.70948052
2016-08-25,790.97609169,0.00187844,306654.89992435,165.70948052
2016-08-26,195.36936272,0.00188517,307068.06509725,165.70948052
2016-08-27,74.36011546,0.00185447,307474.57806572,163.68802528
2016-08-28,100.98307834,0.00186790,307888.32325642,161.36004185
2016-08-29,207.13196165,0.00185997,308300.39248213,161.36004185
2016-08-30,394.18641524,0.00186481,308714.72813870,161.36004185
2016-08-31,467.62987286,0.00185126,309125.64085518,161.36004185
2016-09-01,176.53907320,0.00184864,309536.50251537,161.36004185
2016-09-02,118.25819073,0.00186107,309954.45790526,158.89137750
2016-09-03,128.03853935,0.00193420,310399.95384266,154.87846938
2016-09-04,188.72616458,0.00196406,310855.61428661,154.87846938
