index,price,timestamp
2.34,70775.75,2024-06-06
2.29,69325.00,2024-06-07
2.29,69308.85,2024-06-08
2.30,69639.04,2024-06-09
2.29,69533.24,2024-06-10
2.21,67317.09,2024-06-11
2.24,68265.58,2024-06-12
2.19,66750.73,2024-06-13
2.17,66032.06,2024-06-14
2.17,66205.12,2024-06-15
2.19,66668.85,2024-06-16
2.18,66492.15,2024-06-17
2.14,65167.73,2024-06-18
2.13,64973.28,2024-06-19
2.13,64860.79,2024-06-20
2.10,64136.61,2024-06-21
2.10,64246.75,2024-06-22
2.06,63199.68,2024-06-23
1.97,60275.36,2024-06-24
2.02,61803.78,2024-06-25
1.99,60859.94,2024-06-26
2.01,61673.46,2024-06-27
1.97,60363.02,2024-06-28
1.99,60930.62,2024-06-29
2.05,62750.38,2024-06-30
2.05,62851.23,2024-07-01
2.02,62104.55,2024-07-02
1.96,60160.04,2024-07-03
1.86,57042.87,2024-07-04
1.84,56633.63,2024-07-05
1.89,58244.54,2024-07-06
1.82,55857.25,2024-07-07
1.85,56727.59,2024-07-08
1.89,58057.21,2024-07-09
1.88,57734.89,2024-07-10
1.87,57368.36,2024-07-11
1.88,57904.05,2024-07-12
1.92,59216.68,2024-07-13
1.97,60802.46,2024-07-14
2.10,64735.27,2024-07-15
2.11,65058.04,2024-07-16
2.07,64086.41,2024-07-17
2.07,63983.42,2024-07-18
2.15,66678.53,2024-07-19
2.16,67140.57,2024-07-20
2.20,68169.11,2024-07-21
2.17,67543.55,2024-07-22
2.11,65937.54,2024-07-23
2.09,65374.83,2024-07-24
2.11,65799.24,2024-07-25
2.17,67922.29,2024-07-26
2.17,67899.08,2024-07-27
2.18,68241.19,2024-07-28
2.13,66787.70,2024-07-29
2.11,66171.11,2024-07-30
2.06,64628.86,2024-07-31
2.08,65332.63,2024-08-01
1.96,61436.11,2024-08-02
1.93,60701.08,2024-08-03
1.85,58152.23,2024-08-04
1.73,54019.39,2024-08-05
1.79,56034.04,2024-08-06
1.76,55147.15,2024-08-07
1.97,61697.75,2024-08-08
1.94,60841.97,2024-08-09
1.94,60925.00,2024-08-10
1.87,58712.38,2024-08-11
1.89,59352.70,2024-08-12
1.93,60596.84,2024-08-13
1.87,58692.20,2024-08-14
1.84,57548.51,2024-08-15
1.88,58877.52,2024-08-16
1.90,59493.01,2024-08-17
1.86,58435.85,2024-08-18
1.90,59448.84,2024-08-19
1.88,59017.18,2024-08-20
1.95,61154.78,2024-08-21
1.92,60384.01,2024-08-22
2.04,64051.27,2024-08-23
2.04,64164.08,2024-08-24
2.04,64237.95,2024-08-25
2.00,62829.22,2024-08-26
1.89,59425.57,2024-08-27
1.88,59042.45,2024-08-28
1.89,59360.86,2024-08-29
1.88,59120.07,2024-08-30
1.87,58993.52,2024-08-31
1.82,57335.19,2024-09-01
1.88,59157.93,2024-09-02
1.83,57481.93,2024-09-03
1.84,57979.86,2024-09-04
1.79,56181.10,2024-09-05
1.72,53989.82,2024-09-06
1.72,54170.96,2024-09-07
1.75,54887.49,2024-09-08
1.81,57035.50,2024-09-09
1.83,57642.30,2024-09-10
1.82,57341.64,2024-09-11
1.85,58134.43,2024-09-12
1.92,60554.09,2024-09-13
1.90,60007.28,2024-09-14
1.88,59130.76,2024-09-15
1.85,58212.43,2024-09-16
1.91,60313.60,2024-09-17
1.96,61767.06,2024-09-18
1.99,62956.55,2024-09-19
2.00,63207.69,2024-09-20
2.00,63372.69,2024-09-21
2.01,63575.21,2024-09-22
2.00,63338.07,2024-09-23
2.02,64274.81,2024-09-24
1.99,63144.78,2024-09-25
2.05,65171.62,2024-09-26
2.06,65782.47,2024-09-27
2.07,65872.25,2024-09-28
2.06,65605.58,2024-09-29
1.98,63310.10,2024-09-30
1.91,60811.49,2024-10-01
1.90,60645.66,2024-10-02
1.91,60747.27,2024-10-03
1.95,62090.03,2024-10-04
1.95,62068.98,2024-10-05
1.97,62819.87,2024-10-06
1.95,62227.99,2024-10-07
1.93,62115.97,2024-10-08
1.88,60588.48,2024-10-09
1.87,60292.14,2024-10-10
1.94,62530.86,2024-10-11
1.96,63203.60,2024-10-12
1.94,62852.22,2024-10-13
2.04,66073.01,2024-10-14
2.07,67061.78,2024-10-15
2.08,67611.31,2024-10-16
2.07,67412.47,2024-10-17
2.10,68419.57,2024-10-18
2.10,68365.97,2024-10-19
2.11,69022.81,2024-10-20
2.06,67343.07,2024-10-21
2.06,67381.92,2024-10-22
2.03,66611.78,2024-10-23
2.08,68153.38,2024-10-24
2.03,66571.96,2024-10-25
2.04,67010.09,2024-10-26
2.07,67938.07,2024-10-27
2.13,69918.72,2024-10-28
2.20,72708.39,2024-10-29
2.19,72323.92,2024-10-30
2.12,70199.31,2024-10-31
2.10,69464.59,2024-11-01
2.09,69352.52,2024-11-02
2.08,68755.59,2024-11-03
2.05,67812.16,2024-11-04
2.09,69379.51,2024-11-05
2.27,75645.40,2024-11-06
2.27,75907.44,2024-11-07
2.28,76555.33,2024-11-08
2.29,76718.08,2024-11-09
2.39,80425.32,2024-11-10
2.62,88726.88,2024-11-11
2.58,88025.36,2024-11-12
2.64,90485.57,2024-11-13
2.53,87330.88,2024-11-14
2.62,91055.15,2024-11-15
2.60,90600.92,2024-11-16
2.58,89882.17,2024-11-17
2.59,90517.21,2024-11-18
2.62,92408.23,2024-11-19
2.67,94363.79,2024-11-20
2.74,98430.01,2024-11-21
2.73,98977.14,2024-11-22
2.69,97756.35,2024-11-23
2.69,98015.09,2024-11-24
2.54,92987.98,2024-11-25
2.51,92001.34,2024-11-26
2.61,95940.60,2024-11-27
2.59,95658.72,2024-11-28
2.64,97501.06,2024-11-29
2.61,96469.48,2024-11-30
2.63,97265.07,2024-12-01
2.58,95862.15,2024-12-02
2.57,95931.01,2024-12-03
2.64,98741.98,2024-12-04
2.56,97043.89,2024-12-05
2.62,99888.88,2024-12-06
2.61,99928.36,2024-12-07
2.64,101177.34,2024-12-08
2.53,97340.57,2024-12-09
2.50,96654.18,2024-12-10
2.61,101193.61,2024-12-11
2.57,100025.99,2024-12-12
2.60,101425.00,2024-12-13
2.60,101399.95,2024-12-14
2.67,104409.06,2024-12-15
2.70,106075.29,2024-12-16
2.68,106128.87,2024-12-17
2.52,100158.96,2024-12-18
2.44,97384.22,2024-12-19
2.44,97767.02,2024-12-20
2.43,97234.40,2024-12-21
2.37,95093.69,2024-12-22
2.34,94763.01,2024-12-23
2.43,98601.64,2024-12-24
2.45,99341.25,2024-12-25
2.36,95733.47,2024-12-26
2.31,94162.89,2024-12-27
2.34,95357.27,2024-12-28
2.30,93579.80,2024-12-29
2.27,92634.93,2024-12-30
2.28,93384.86,2024-12-31
2.30,94394.11,2025-01-01
2.36,96900.95,2025-01-02
2.39,98137.07,2025-01-03
2.39,98223.63,2025-01-04
2.39,98343.86,2025-01-05
2.48,102276.17,2025-01-06
2.34,96961.16,2025-01-07
2.30,95026.13,2025-01-08
2.24,92675.79,2025-01-09
2.29,94713.36,2025-01-10
2.28,94593.62,2025-01-11
2.28,94492.32,2025-01-12
2.28,94563.49,2025-01-13
2.33,96529.93,2025-01-14
2.42,100503.59,2025-01-15
2.40,99982.45,2025-01-16
2.49,104094.65,2025-01-17
2.50,104431.18,2025-01-18
2.42,101233.33,2025-01-19
2.43,102198.03,2025-01-20
2.52,106164.72,2025-01-21
2.46,103659.69,2025-01-22
2.45,103929.74,2025-01-23
2.47,104851.31,2025-01-24
2.46,104730.58,2025-01-25
2.41,102589.29,2025-01-26
2.40,102067.98,2025-01-27
2.37,101275.17,2025-01-28
2.43,103737.28,2025-01-29
2.45,104743.66,2025-01-30
2.39,102416.04,2025-01-31
2.35,100623.38,2025-02-01
2.28,97641.90,2025-02-02
2.37,101440.29,2025-02-03
2.28,97788.16,2025-02-04
2.25,96630.40,2025-02-05
2.24,96563.26,2025-02-06
2.24,96532.00,2025-02-07
2.24,96513.21,2025-02-08
2.23,96479.92,2025-02-09
2.26,97450.63,2025-02-10
2.22,95842.05,2025-02-11
2.26,97872.22,2025-02-12
2.23,96643.83,2025-02-13
2.25,97508.48,2025-02-14
2.25,97600.09,2025-02-15
2.22,96192.98,2025-02-16
2.21,95785.21,2025-02-17
2.21,95605.92,2025-02-18
2.23,96633.17,2025-02-19
2.27,98340.89,2025-02-20
2.21,96155.46,2025-02-21
2.22,96582.24,2025-02-22
2.22,96299.03,2025-02-23
2.11,91642.40,2025-02-24
2.04,88598.30,2025-02-25
1.94,84365.97,2025-02-26
