date,price,sma200d,mayerMultiple
2019-12-03,7306.45,9412.83,0.7762
2019-12-04,7215.02,9412.51,0.7665
2019-12-05,7404.09,9408.43,0.7870
2019-12-06,7534.21,9406.20,0.8010
2019-12-07,7512.06,9403.84,0.7988
2019-12-08,7528.94,9403.14,0.8007
2019-12-09,7340.23,9400.36,0.7808
2019-12-10,7232.09,9396.58,0.7697
2019-12-11,7200.46,9392.28,0.7666
2019-12-12,7192.85,9384.58,0.7665
2019-12-13,7244.90,9376.73,0.7726
2019-12-14,7071.11,9368.49,0.7548
2019-12-15,7111.29,9360.76,0.7597
2019-12-16,6882.40,9353.82,0.7358
2019-12-17,6608.96,9344.08,0.7073
2019-12-18,7284.63,9337.73,0.7801
2019-12-19,7146.17,9329.74,0.7660
2019-12-20,7184.22,9324.79,0.7704
2019-12-21,7140.30,9322.25,0.7659
2019-12-22,7479.40,9320.65,0.8025
2019-12-23,7321.75,9318.38,0.7857
2019-12-24,7235.63,9314.43,0.7768
2019-12-25,7191.17,9310.69,0.7724
2019-12-26,7194.64,9308.49,0.7729
2019-12-27,7237.15,9304.71,0.7778
2019-12-28,7306.64,9301.63,0.7855
2019-12-29,7391.58,9297.86,0.7950
2019-12-30,7229.40,9292.84,0.7780
2019-12-31,7167.40,9285.19,0.7719
2020-01-01,7170.63,9276.79,0.7730
2020-01-02,6946.83,9266.42,0.7497
2020-01-03,7315.31,9256.30,0.7903
2020-01-04,7343.16,9247.78,0.7940
2020-01-05,7345.53,9238.08,0.7951
2020-01-06,7765.80,9229.18,0.8414
2020-01-07,8136.09,9219.44,0.8825
2020-01-08,8059.70,9206.31,0.8755
2020-01-09,7817.14,9191.42,0.8505
2020-01-10,8129.82,9177.05,0.8859
2020-01-11,8032.01,9158.58,0.8770
2020-01-12,8164.55,9135.09,0.8938
2020-01-13,8121.93,9120.15,0.8905
2020-01-14,8830.17,9102.51,0.9701
2020-01-15,8811.45,9086.84,0.9697
2020-01-16,8718.69,9076.22,0.9606
2020-01-17,8912.54,9067.94,0.9829
2020-01-18,8928.18,9058.75,0.9856
2020-01-19,8687.35,9042.42,0.9607
2020-01-20,8636.26,9029.72,0.9564
2020-01-21,8730.87,9018.38,0.9681
2020-01-22,8647.90,9005.58,0.9603
2020-01-23,8366.38,8990.13,0.9306
2020-01-24,8423.39,8970.65,0.9390
2020-01-25,8344.77,8949.48,0.9324
2020-01-26,8573.87,8931.82,0.9599
2020-01-27,8901.96,8919.85,0.9980
2020-01-28,9297.39,8907.27,1.0438
2020-01-29,9311.95,8897.10,1.0466
2020-01-30,9508.92,8893.23,1.0692
2020-01-31,9357.28,8885.38,1.0531
2020-02-01,9381.89,8884.94,1.0559
2020-02-02,9339.39,8883.26,1.0513
2020-02-03,9279.81,8876.26,1.0455
2020-02-04,9161.63,8869.40,1.0329
2020-02-05,9628.14,8863.23,1.0863
2020-02-06,9739.28,8858.98,1.0994
2020-02-07,9800.28,8856.39,1.1066
2020-02-08,9911.29,8856.61,1.1191
2020-02-09,10151.08,8858.40,1.1459
2020-02-10,9872.36,8858.28,1.1145
2020-02-11,10272.22,8860.46,1.1593
2020-02-12,10360.14,8865.02,1.1687
2020-02-13,10235.50,8868.55,1.1541
2020-02-14,10361.62,8872.84,1.1678
2020-02-15,9911.72,8874.45,1.1169
2020-02-16,9952.05,8873.92,1.1215
2020-02-17,9683.08,8870.33,1.0916
2020-02-18,10195.30,8868.66,1.1496
2020-02-19,9636.00,8862.79,1.0872
2020-02-20,9614.03,8855.93,1.0856
2020-02-21,9701.80,8845.48,1.0968
2020-02-22,9675.25,8836.74,1.0949
2020-02-23,9972.84,8826.77,1.1298
2020-02-24,9648.01,8815.32,1.0945
2020-02-25,9344.29,8802.75,1.0615
2020-02-26,8798.89,8790.23,1.0010
2020-02-27,8779.03,8776.47,1.0003
2020-02-28,8750.59,8763.30,0.9986
2020-02-29,8582.09,8751.87,0.9806
2020-03-01,8541.77,8744.46,0.9768
2020-03-02,8906.21,8737.44,1.0193
2020-03-03,8768.81,8729.42,1.0045
2020-03-04,8756.37,8722.17,1.0039
2020-03-05,9062.62,8715.82,1.0398
2020-03-06,9147.09,8707.13,1.0505
2020-03-07,8898.31,8697.77,1.0231
2020-03-08,8109.61,8687.83,0.9334
2020-03-09,7896.39,8676.72,0.9101
2020-03-10,7909.93,8664.19,0.9129
2020-03-11,7939.34,8653.16,0.9175
2020-03-12,4959.31,8627.45,0.5748
2020-03-13,5627.69,8603.78,0.6541
2020-03-14,5145.17,8578.66,0.5998
2020-03-15,5358.61,8556.83,0.6262
2020-03-16,5012.93,8534.48,0.5874
2020-03-17,5416.75,8513.68,0.6362
2020-03-18,5392.49,8492.62,0.6350
2020-03-19,6203.55,8474.82,0.7320
2020-03-20,6174.15,8453.80,0.7303
2020-03-21,6175.83,8431.59,0.7325
2020-03-22,5830.56,8407.85,0.6935
2020-03-23,6486.41,8387.39,0.7734
2020-03-24,6775.06,8369.61,0.8095
2020-03-25,6689.97,8350.58,0.8011
2020-03-26,6754.46,8332.32,0.8106
2020-03-27,6490.80,8313.11,0.7808
2020-03-28,6231.82,8293.84,0.7514
2020-03-29,5904.86,8272.65,0.7138
2020-03-30,6436.91,8252.82,0.7800
2020-03-31,6432.38,8233.26,0.7813
2020-04-01,6643.11,8214.66,0.8087
2020-04-02,6792.74,8197.09,0.8287
2020-04-03,6751.90,8179.56,0.8255
2020-04-04,6859.99,8162.88,0.8404
2020-04-05,6790.81,8146.03,0.8336
2020-04-06,7298.17,8131.18,0.8976
2020-04-07,7187.59,8116.26,0.8856
2020-04-08,7372.19,8103.19,0.9098
2020-04-09,7299.58,8089.46,0.9024
2020-04-10,6859.82,8075.29,0.8495
2020-04-11,6883.18,8066.64,0.8533
2020-04-12,6978.67,8059.41,0.8659
2020-04-13,6863.58,8053.27,0.8523
2020-04-14,6875.54,8046.72,0.8545
2020-04-15,6625.48,8038.83,0.8242
2020-04-16,7127.79,8034.15,0.8872
2020-04-17,7081.40,8028.14,0.8821
2020-04-18,7262.79,8022.89,0.9053
2020-04-19,7150.24,8016.82,0.8919
2020-04-20,6853.27,8009.82,0.8556
2020-04-21,6870.42,8003.34,0.8584
2020-04-22,7123.66,7998.25,0.8907
2020-04-23,7488.61,7996.42,0.9365
2020-04-24,7506.44,7992.82,0.9391
2020-04-25,7537.74,7989.56,0.9434
2020-04-26,7684.07,7984.99,0.9623
2020-04-27,7777.49,7980.99,0.9745
2020-04-28,7769.90,7978.39,0.9739
2020-04-29,8761.84,7980.58,1.0979
2020-04-30,8652.41,7982.38,1.0839
2020-05-01,8855.54,7984.93,1.1090
2020-05-02,8977.28,7989.01,1.1237
2020-05-03,8896.80,7993.48,1.1130
2020-05-04,8881.95,7997.53,1.1106
2020-05-05,8985.88,8002.66,1.1229
2020-05-06,9266.81,8009.25,1.1570
2020-05-07,9993.75,8018.15,1.2464
2020-05-08,9859.32,8026.39,1.2284
2020-05-09,9577.34,8034.13,1.1921
2020-05-10,8715.03,8040.41,1.0839
2020-05-11,8591.65,8046.10,1.0678
2020-05-12,8817.25,8046.90,1.0957
2020-05-13,9323.00,8047.27,1.1585
2020-05-14,9801.27,8048.49,1.2178
2020-05-15,9326.88,8048.52,1.1588
2020-05-16,9395.48,8048.35,1.1674
2020-05-17,9682.53,8050.84,1.2027
2020-05-18,9726.85,8053.70,1.2077
2020-05-19,9754.20,8056.22,1.2108
2020-05-20,9515.70,8057.29,1.1810
2020-05-21,9068.80,8056.59,1.1256
2020-05-22,9161.82,8055.31,1.1374
2020-05-23,9183.66,8054.57,1.1402
2020-05-24,8806.23,8051.83,1.0937
2020-05-25,8909.19,8050.32,1.1067
2020-05-26,8835.14,8050.54,1.0975
2020-05-27,9169.06,8052.33,1.1387
2020-05-28,9568.26,8054.96,1.1879
2020-05-29,9432.41,8058.55,1.1705
2020-05-30,9691.68,8063.07,1.2020
2020-05-31,9433.94,8066.40,1.1695
2020-06-01,10199.14,8074.17,1.2632
2020-06-02,9512.35,8079.40,1.1774
2020-06-03,9642.27,8085.23,1.1926
2020-06-04,9813.36,8091.77,1.2128
2020-06-05,9641.89,8099.06,1.1905
2020-06-06,9668.67,8106.82,1.1927
2020-06-07,9747.58,8115.17,1.2012
2020-06-08,9769.34,8125.96,1.2022
2020-06-09,9779.42,8138.47,1.2016
2020-06-10,9888.44,8151.29,1.2131
2020-06-11,9277.45,8162.96,1.1365
2020-06-12,9456.16,8174.54,1.1568
2020-06-13,9461.33,8186.02,1.1558
2020-06-14,9342.96,8195.10,1.1401
2020-06-15,9441.38,8205.13,1.1507
2020-06-16,9520.09,8213.99,1.1590
2020-06-17,9448.69,8223.45,1.1490
2020-06-18,9389.99,8233.31,1.1405
2020-06-19,9285.99,8243.15,1.1265
2020-06-20,9357.29,8253.41,1.1337
2020-06-21,9284.77,8263.75,1.1236
2020-06-22,9684.62,8275.16,1.1703
2020-06-23,9611.73,8285.54,1.1601
2020-06-24,9292.94,8294.45,1.1204
2020-06-25,9247.12,8303.04,1.1137
2020-06-26,9159.44,8312.14,1.1019
2020-06-27,9002.17,8320.99,1.0819
2020-06-28,9108.07,8330.52,1.0933
2020-06-29,9184.25,8340.48,1.1012
2020-06-30,9143.97,8349.98,1.0951
2020-07-01,9241.34,8360.83,1.1053
2020-07-02,9094.39,8370.74,1.0864
2020-07-03,9066.69,8381.67,1.0817
2020-07-04,9126.22,8394.25,1.0872
2020-07-05,9079.61,8403.23,1.0805
2020-07-06,9338.94,8414.19,1.1099
2020-07-07,9252.16,8424.53,1.0982
2020-07-08,9434.57,8436.00,1.1184
2020-07-09,9231.50,8444.76,1.0932
2020-07-10,9285.22,8454.58,1.0982
2020-07-11,9237.17,8464.59,1.0913
2020-07-12,9289.10,8475.08,1.0960
2020-07-13,9236.62,8485.29,1.0885
2020-07-14,9260.36,8495.40,1.0900
2020-07-15,9196.73,8504.85,1.0814
2020-07-16,9132.59,8513.56,1.0727
2020-07-17,9156.47,8523.19,1.0743
2020-07-18,9175.91,8533.24,1.0753
2020-07-19,9218.84,8543.48,1.0791
2020-07-20,9167.19,8554.58,1.0716
2020-07-21,9388.57,8564.95,1.0962
2020-07-22,9531.26,8575.89,1.1114
2020-07-23,9609.17,8587.20,1.1190
2020-07-24,9548.10,8596.12,1.1107
2020-07-25,9702.45,8603.95,1.1277
2020-07-26,9933.91,8613.32,1.1533
2020-07-27,11046.51,8629.46,1.2801
2020-07-28,10944.61,8643.54,1.2662
2020-07-29,11115.77,8658.96,1.2837
2020-07-30,11135.39,8673.81,1.2838
2020-07-31,11338.20,8689.89,1.3048
2020-08-01,11797.58,8704.73,1.3553
2020-08-02,11094.02,8716.14,1.2728
2020-08-03,11236.10,8728.73,1.2873
2020-08-04,11202.65,8740.18,1.2817
2020-08-05,11721.44,8754.15,1.3390
2020-08-06,11769.31,8769.56,1.3421
2020-08-07,11598.97,8784.37,1.3204
2020-08-08,11743.01,8799.43,1.3345
2020-08-09,11680.52,8814.59,1.3251
2020-08-10,11870.37,8832.11,1.3440
2020-08-11,11392.64,8846.96,1.2877
2020-08-12,11575.51,8863.11,1.3060
2020-08-13,11773.45,8879.11,1.3260
2020-08-14,11774.41,8893.47,1.3239
2020-08-15,11866.91,8906.32,1.3324
2020-08-16,11899.64,8919.26,1.3342
2020-08-17,12315.76,8933.29,1.3786
2020-08-18,11992.70,8946.47,1.3405
2020-08-19,11736.85,8958.25,1.3102
2020-08-20,11867.52,8970.89,1.3229
2020-08-21,11524.70,8982.11,1.2831
2020-08-22,11682.29,8994.71,1.2988
2020-08-23,11665.61,9004.90,1.2955
2020-08-24,11771.41,9015.06,1.3057
2020-08-25,11358.45,9022.85,1.2589
2020-08-26,11472.05,9030.66,1.2703
2020-08-27,11314.67,9036.48,1.2521
2020-08-28,11527.88,9044.75,1.2745
2020-08-29,11490.76,9050.85,1.2696
2020-08-30,11698.98,9057.54,1.2916
2020-08-31,11678.35,9064.75,1.2883
2020-09-01,11970.36,9072.80,1.3194
2020-09-02,11414.52,9080.31,1.2571
2020-09-03,10261.49,9081.86,1.1299
2020-09-04,10471.97,9085.80,1.1526
2020-09-05,10128.64,9085.47,1.1148
2020-09-06,10253.30,9088.56,1.1282
2020-09-07,10367.88,9092.33,1.1403
2020-09-08,10108.64,9094.36,1.1115
2020-09-09,10223.11,9097.10,1.1238
2020-09-10,10334.63,9098.91,1.1358
2020-09-11,10387.02,9102.60,1.1411
2020-09-12,10436.98,9108.07,1.1459
2020-09-13,10322.52,9115.69,1.1324
2020-09-14,10662.72,9125.10,1.1685
2020-09-15,10779.38,9135.25,1.1800
2020-09-16,10968.32,9147.18,1.1991
2020-09-17,10936.29,9159.15,1.1940
2020-09-18,10920.11,9169.22,1.1910
2020-09-19,11073.78,9180.75,1.2062
2020-09-20,10921.22,9191.57,1.1882
2020-09-21,10455.38,9198.53,1.1366
2020-09-22,10519.84,9205.40,1.1428
2020-09-23,10233.30,9212.07,1.1109
2020-09-24,10739.04,9225.22,1.1641
2020-09-25,10683.63,9239.16,1.1563
2020-09-26,10742.03,9253.32,1.1609
2020-09-27,10758.82,9267.41,1.1609
2020-09-28,10727.38,9296.25,1.1539
2020-09-29,10841.14,9322.32,1.1629
2020-09-30,10772.35,9350.46,1.1521
2020-10-01,10606.62,9376.70,1.1312
2020-10-02,10570.11,9404.48,1.1239
2020-10-03,10555.71,9430.18,1.1194
2020-10-04,10665.62,9456.54,1.1279
2020-10-05,10772.64,9479.39,1.1364
2020-10-06,10596.37,9501.50,1.1152
2020-10-07,10667.19,9523.96,1.1200
2020-10-08,10902.53,9549.32,1.1417
2020-10-09,11074.10,9572.26,1.1569
2020-10-10,11302.85,9594.89,1.1780
2020-10-11,11378.26,9618.34,1.1830
2020-10-12,11548.40,9642.31,1.1977
2020-10-13,11434.97,9667.03,1.1829
2020-10-14,11417.11,9692.95,1.1779
2020-10-15,11502.58,9720.94,1.1833
2020-10-16,11338.99,9745.45,1.1635
2020-10-17,11362.80,9770.10,1.1630
2020-10-18,11489.62,9794.34,1.1731
2020-10-19,11745.81,9819.10,1.1962
2020-10-20,11929.46,9844.99,1.2117
2020-10-21,12848.49,9874.93,1.3011
2020-10-22,12997.50,9905.97,1.3121
2020-10-23,12953.43,9934.24,1.3039
2020-10-24,13113.87,9963.87,1.3161
2020-10-25,13041.64,9992.22,1.3052
2020-10-26,13080.66,10021.13,1.3053
2020-10-27,13675.52,10055.20,1.3600
2020-10-28,13290.33,10087.24,1.3175
2020-10-29,13475.22,10119.72,1.3316
2020-10-30,13603.30,10153.42,1.3398
2020-10-31,13807.23,10188.08,1.3552
2020-11-01,13736.90,10223.64,1.3436
2020-11-02,13595.56,10255.98,1.3256
2020-11-03,13996.92,10290.55,1.3602
2020-11-04,14129.15,10324.89,1.3685
2020-11-05,15606.47,10367.17,1.5054
2020-11-06,15618.97,10410.99,1.5002
2020-11-07,14866.36,10450.97,1.4225
2020-11-08,15500.00,10492.86,1.4772
2020-11-09,15319.82,10532.01,1.4546
2020-11-10,15319.28,10571.08,1.4492
2020-11-11,15731.24,10612.04,1.4824
2020-11-12,16289.81,10655.07,1.5288
2020-11-13,16330.06,10697.84,1.5265
2020-11-14,16102.01,10739.50,1.4993
2020-11-15,15986.75,10775.62,1.4836
2020-11-16,16743.05,10816.07,1.5480
2020-11-17,17682.17,10860.21,1.6282
2020-11-18,17804.69,10904.34,1.6328
2020-11-19,17818.67,10948.95,1.6274
2020-11-20,18663.78,10997.86,1.6970
2020-11-21,18706.59,11046.47,1.6934
2020-11-22,18482.69,11092.55,1.6662
2020-11-23,18373.26,11134.44,1.6501
2020-11-24,19150.25,11180.90,1.7128
2020-11-25,18748.39,11226.75,1.6700
2020-11-26,17113.72,11268.75,1.5187
2020-11-27,17101.60,11311.30,1.5119
2020-11-28,17745.38,11355.94,1.5627
2020-11-29,18190.87,11400.28,1.5957
2020-11-30,19664.41,11449.59,1.7175
2020-12-01,18820.61,11497.06,1.6370
2020-12-02,19214.87,11546.16,1.6642
2020-12-03,19470.31,11595.10,1.6792
2020-12-04,18732.97,11640.13,1.6093
2020-12-05,19114.63,11686.93,1.6356
2020-12-06,19356.31,11736.13,1.6493
2020-12-07,19182.18,11786.70,1.6274
2020-12-08,18340.98,11832.59,1.5500
2020-12-09,18574.70,11879.55,1.5636
2020-12-10,18294.85,11926.99,1.5339
2020-12-11,18061.76,11972.76,1.5086
2020-12-12,18813.28,12022.65,1.5648
2020-12-13,19156.08,12072.58,1.5867
2020-12-14,19286.75,12121.17,1.5912
2020-12-15,19432.59,12171.17,1.5966
2020-12-16,21370.72,12229.57,1.7475
2020-12-17,22789.27,12296.35,1.8533
2020-12-18,23048.76,12360.59,1.8647
2020-12-19,23856.77,12432.32,1.9189
2020-12-20,23528.55,12501.75,1.8820
2020-12-21,22937.42,12567.37,1.8252
2020-12-22,23756.89,12637.94,1.8798
2020-12-23,23307.27,12706.14,1.8343
2020-12-24,23707.63,12775.94,1.8556
2020-12-25,24669.16,12850.44,1.9197
2020-12-26,26478.07,12933.93,2.0472
2020-12-27,26430.86,13016.64,2.0305
2020-12-28,27039.35,13105.45,2.0632
2020-12-29,27231.20,13194.33,2.0639
2020-12-30,28844.61,13291.24,2.1702
2020-12-31,29022.67,13389.64,2.1675
2021-01-01,29380.69,13489.34,2.1781
2021-01-02,32022.68,13601.85,2.3543
2021-01-03,33277.84,13721.00,2.4253
2021-01-04,31802.15,13833.06,2.2990
2021-01-05,34013.17,13956.69,2.4371
2021-01-06,36643.28,14093.12,2.6001
2021-01-07,39215.65,14242.78,2.7534
2021-01-08,40775.40,14398.23,2.8320
2021-01-09,40370.68,14552.03,2.7742
2021-01-10,38329.34,14697.21,2.6079
2021-01-11,35269.51,14827.32,2.3787
2021-01-12,33712.47,14950.09,2.2550
2021-01-13,37296.55,15091.56,2.4714
2021-01-14,39045.52,15241.24,2.5618
2021-01-15,36710.32,15378.87,2.3871
2021-01-16,36177.26,15514.04,2.3319
2021-01-17,36069.94,15648.18,2.3051
2021-01-18,36594.30,15785.68,2.3182
2021-01-19,36250.15,15921.60,2.2768
2021-01-20,35515.48,16053.55,2.2123
2021-01-21,31022.95,16163.26,1.9193
2021-01-22,32986.44,16281.50,2.0260
2021-01-23,32036.28,16395.42,1.9540
2021-01-24,32216.10,16509.33,1.9514
2021-01-25,32419.71,16625.27,1.9500
2021-01-26,32640.64,16742.05,1.9496
2021-01-27,30358.93,16847.66,1.8020
2021-01-28,33511.29,16968.77,1.9749
2021-01-29,34166.15,17093.42,1.9988
2021-01-30,34349.92,17218.86,1.9949
2021-01-31,33157.83,17338.67,1.9124
2021-02-01,33570.27,17460.86,1.9226
2021-02-02,35596.15,17593.06,2.0233
2021-02-03,37578.37,17735.07,2.1189
2021-02-04,37129.20,17874.62,2.0772
2021-02-05,38045.41,18019.01,2.1114
2021-02-06,39341.73,18168.78,2.1653
2021-02-07,39003.01,18316.14,2.1294
2021-02-08,46121.93,18498.70,2.4933
2021-02-09,46548.16,18683.70,2.4914
2021-02-10,45078.13,18860.58,2.3901
2021-02-11,47892.84,19050.37,2.5140
2021-02-12,47525.21,19232.77,2.4711
2021-02-13,47208.63,19414.09,2.4317
2021-02-14,48829.83,19602.66,2.4910
2021-02-15,48110.24,19787.53,2.4313
2021-02-16,49140.38,19976.54,2.4599
2021-02-17,52224.94,20178.68,2.5881
2021-02-18,51650.07,20381.46,2.5342
2021-02-19,55820.50,20604.38,2.7092
2021-02-20,55861.82,20827.68,2.6821
2021-02-21,57500.72,21056.57,2.7308
2021-02-22,53952.15,21267.49,2.5368
2021-02-23,48560.49,21452.29,2.2637
2021-02-24,49567.35,21641.42,2.2904
2021-02-25,47568.13,21820.85,2.1799
2021-02-26,46231.77,21992.66,2.1021
2021-02-27,45834.51,22164.87,2.0679
2021-02-28,45359.46,22333.79,2.0310
2021-03-01,49634.45,22523.10,2.2037
2021-03-02,48304.71,22705.75,2.1274
2021-03-03,50690.47,22899.86,2.2136
2021-03-04,48472.80,23082.73,2.1000
2021-03-05,48800.82,23265.16,2.0976
2021-03-06,48970.52,23450.04,2.0883
2021-03-07,51086.47,23646.79,2.1604
2021-03-08,52088.48,23847.90,2.1842
2021-03-09,54739.14,24063.97,2.2747
2021-03-10,56116.04,24286.14,2.3106
2021-03-11,57847.25,24517.05,2.3595
2021-03-12,57334.64,24744.86,2.3170
2021-03-13,61288.79,24994.51,2.4521
2021-03-14,59905.62,25236.68,2.3738
2021-03-15,56121.12,25460.71,2.2042
2021-03-16,56500.45,25685.58,2.1997
2021-03-17,58683.07,25921.54,2.2639
2021-03-18,57731.48,26151.70,2.2076
2021-03-19,58168.12,26384.15,2.2047
2021-03-20,58247.88,26615.54,2.1885
2021-03-21,57447.93,26845.71,2.1399
2021-03-22,54453.14,27066.66,2.0118
2021-03-23,54563.61,27287.12,1.9996
2021-03-24,52595.41,27499.46,1.9126
2021-03-25,51547.12,27705.92,1.8605
2021-03-26,54817.86,27928.17,1.9628
2021-03-27,56019.84,28157.73,1.9895
2021-03-28,55713.04,28385.18,1.9628
2021-03-29,57571.23,28621.36,2.0115
2021-03-30,58684.55,28862.85,2.0332
2021-03-31,58792.19,29104.63,2.0200
2021-04-01,58818.98,29347.11,2.0043
2021-04-02,59031.53,29588.95,1.9951
2021-04-03,57282.39,29821.47,1.9208
2021-04-04,58202.20,30057.64,1.9364
2021-04-05,58755.85,30296.74,1.9393
2021-04-06,58084.07,30532.56,1.9024
2021-04-07,56266.83,30758.52,1.8293
2021-04-08,57963.34,30993.73,1.8702
2021-04-09,58051.76,31231.71,1.8587
2021-04-10,59651.56,31477.37,1.8951
2021-04-11,59932.93,31725.87,1.8891
2021-04-12,59905.94,31971.70,1.8737
2021-04-13,63445.64,32235.51,1.9682
2021-04-14,62869.50,32496.15,1.9347
2021-04-15,63231.16,32758.51,1.9302
2021-04-16,61571.11,33012.73,1.8651
2021-04-17,60280.88,33259.93,1.8124
2021-04-18,56389.56,33488.02,1.6839
2021-04-19,55798.14,33713.97,1.6550
2021-04-20,56474.37,33943.50,1.6638
2021-04-21,54025.80,34160.85,1.5815
2021-04-22,51882.06,34366.93,1.5097
2021-04-23,50954.91,34567.84,1.4741
2021-04-24,50279.95,34766.26,1.4462
2021-04-25,48946.94,34957.66,1.4002
2021-04-26,53943.35,35172.86,1.5337
2021-04-27,55027.03,35392.62,1.5548
2021-04-28,54787.38,35610.05,1.5385
2021-04-29,53567.08,35820.99,1.4954
2021-04-30,57741.44,36051.96,1.6016
2021-05-01,57863.59,36284.10,1.5947
2021-05-02,56572.60,36509.88,1.5495
2021-05-03,57243.04,36738.58,1.5581
2021-05-04,53724.11,36950.51,1.4539
2021-05-05,57342.03,37180.40,1.5423
2021-05-06,56527.35,37405.59,1.5112
2021-05-07,57341.07,37633.57,1.5237
2021-05-08,58736.13,37867.60,1.5511
2021-05-09,58288.43,38094.80,1.5301
2021-05-10,55902.93,38309.33,1.4593
2021-05-11,56612.10,38527.62,1.4694
2021-05-12,50972.36,38716.91,1.3165
2021-05-13,49368.61,38898.55,1.2692
2021-05-14,49997.40,39083.13,1.2793
2021-05-15,47047.96,39249.99,1.1987
2021-05-16,46022.50,39413.65,1.1677
2021-05-17,43492.40,39563.74,1.0993
2021-05-18,42789.81,39709.67,1.0776
2021-05-19,37642.52,39828.85,0.9451
2021-05-20,40799.40,39964.16,1.0209
2021-05-21,37174.33,40082.06,0.9275
2021-05-22,37643.42,40200.29,0.9364
2021-05-23,34774.21,40303.51,0.8628
2021-05-24,38630.41,40418.63,0.9558
2021-05-25,38269.77,40531.89,0.9442
2021-05-26,39194.86,40653.53,0.9641
2021-05-27,38510.86,40768.58,0.9446
2021-05-28,35596.72,40869.97,0.8710
2021-05-29,34681.82,40966.78,0.8466
2021-05-30,35652.17,41066.39,0.8682
2021-05-31,37312.97,41171.50,0.9063
2021-06-01,36661.38,41273.16,0.8883
2021-06-02,37639.46,41380.85,0.9096
2021-06-03,39160.15,41496.71,0.9437
2021-06-04,36884.37,41597.42,0.8867
2021-06-05,35409.57,41686.06,0.8494
2021-06-06,35720.60,41775.64,0.8551
2021-06-07,33724.91,41855.17,0.8058
2021-06-08,33475.05,41929.22,0.7984
2021-06-09,37372.99,42022.55,0.8894
2021-06-10,36826.00,42114.27,0.8744
2021-06-11,37185.39,42208.33,0.8810
2021-06-12,35669.17,42290.93,0.8434
2021-06-13,38925.42,42391.81,0.9182
2021-06-14,40455.60,42508.52,0.9517
2021-06-15,40254.65,42624.29,0.9444
2021-06-16,38265.54,42726.89,0.8956
2021-06-17,38018.64,42826.03,0.8877
2021-06-18,35714.31,42906.28,0.8324
2021-06-19,35555.98,42989.95,0.8271
2021-06-20,35599.94,43071.88,0.8265
2021-06-21,31715.16,43133.10,0.7353
2021-06-22,32394.56,43201.41,0.7498
2021-06-23,33610.50,43273.89,0.7767
2021-06-24,34658.97,43350.40,0.7995
2021-06-25,31683.50,43412.91,0.7298
2021-06-26,31890.68,43480.66,0.7334
2021-06-27,34506.49,43560.32,0.7922
2021-06-28,34376.19,43640.72,0.7877
2021-06-29,35933.78,43730.08,0.8217
2021-06-30,35065.47,43811.34,0.8004
2021-07-01,33505.08,43883.09,0.7635
2021-07-02,33782.95,43955.57,0.7686
2021-07-03,34588.22,44031.35,0.7855
2021-07-04,35355.61,44101.27,0.8017
2021-07-05,33911.75,44156.89,0.7680
2021-07-06,34123.98,44212.26,0.7718
2021-07-07,33931.62,44262.64,0.7666
2021-07-08,32819.66,44309.09,0.7407
2021-07-09,33914.88,44363.98,0.7645
2021-07-10,33610.95,44413.25,0.7568
2021-07-11,34258.44,44468.00,0.7704
2021-07-12,33135.24,44515.14,0.7444
2021-07-13,32641.98,44555.01,0.7326
2021-07-14,32798.28,44586.61,0.7356
2021-07-15,31707.69,44612.99,0.7107
2021-07-16,31455.72,44635.07,0.7047
2021-07-17,31547.95,44656.66,0.7065
2021-07-18,31707.70,44670.97,0.7098
2021-07-19,30883.47,44680.28,0.6912
2021-07-20,29766.66,44682.21,0.6662
2021-07-21,32119.66,44682.69,0.7188
2021-07-22,32306.96,44677.84,0.7231
2021-07-23,33439.60,44686.02,0.7483
2021-07-24,34166.91,44686.79,0.7646
2021-07-25,35119.94,44679.18,0.7860
2021-07-26,37444.78,44670.32,0.8382
2021-07-27,39126.54,44662.08,0.8761
2021-07-28,39939.19,44659.92,0.8943
2021-07-29,40086.16,44668.70,0.8974
2021-07-30,41789.67,44701.31,0.9349
2021-07-31,41793.31,44741.71,0.9341
2021-08-01,39968.97,44755.07,0.8931
2021-08-02,39304.19,44756.36,0.8782
2021-08-03,38288.83,44764.26,0.8553
2021-08-04,39773.91,44782.24,0.8882
2021-08-05,40941.65,44806.60,0.9137
2021-08-06,42790.36,44837.58,0.9543
2021-08-07,44484.90,44878.75,0.9912
2021-08-08,43972.30,44921.04,0.9789
2021-08-09,46265.64,44997.25,1.0282
2021-08-10,45488.79,45059.76,1.0095
2021-08-11,45676.33,45127.96,1.0122
2021-08-12,44405.75,45188.91,0.9827
2021-08-13,47717.49,45265.40,1.0542
2021-08-14,47124.21,45337.82,1.0394
2021-08-15,47074.37,45421.40,1.0364
2021-08-16,45984.72,45483.76,1.0110
2021-08-17,44714.10,45536.50,0.9819
2021-08-18,44954.36,45589.52,0.9861
2021-08-19,46646.86,45656.97,1.0217
2021-08-20,49240.84,45735.32,1.0766
2021-08-21,49070.24,45802.69,1.0713
2021-08-22,49363.32,45861.62,1.0764
2021-08-23,49590.88,45923.93,1.0798
2021-08-24,47925.86,45973.33,1.0425
2021-08-25,49002.32,46021.63,1.0648
2021-08-26,47190.34,46062.57,1.0245
2021-08-27,49048.48,46077.20,1.0645
2021-08-28,48852.47,46088.72,1.0600
